Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
8344.0,-30368.0,-4024.0,-1206.0,6304.0,779.0,-0.0,-0.0,-0.0,9680.0,-14048.0,-3992.0,-1496.0,4667.0,6051.0,-2.0,-105.0,-0.0,-2.81,9.13,-3.25,0.55,-0.67,0.1
12288.0,-31200.0,-8112.0,2178.0,50.0,48.0,-0.0,-0.0,-0.0,12440.0,-15016.0,-7416.0,2860.0,-6103.0,-3250.0,-0.0,-110.0,2.0,-0.09,11.26,-3.44,-0.62,0.94,-0.04
16.0,-32256.0,-8192.0,2055.0,4354.0,-11232.0,-0.0,-0.0,-0.0,6880.0,-16352.0,-5288.0,1364.0,-10444.0,-9478.0,-10.0,-106.0,-8.0,-3.05,9.28,-2.02,-1.35,1.32,-0.06
480.0,-31720.0,-4024.0,1064.0,-13998.0,-11232.0,-0.0,-0.0,-0.0,1520.0,-16856.0,-3816.0,3548.0,-11035.0,-10342.0,-35.0,-111.0,13.0,-3.98,8.04,2.36,-1.44,1.18,0.05
56.0,-16352.0,-5688.0,3072.0,-20336.0,-7750.0,-0.0,-0.0,-0.0,-6600.0,-16736.0,-6720.0,2994.0,-17544.0,-7990.0,-79.0,-115.0,19.0,-5.09,7.35,5.33,-1.18,1.9,0.19
-15328.0,-31744.0,648.0,1062.0,-4080.0,1110.0,-0.0,-0.0,-0.0,-13504.0,-15920.0,-11456.0,506.0,1425.0,2748.0,-95.0,-114.0,20.0,-5.04,8.08,5.12,0.47,-0.85,-0.08
-5824.0,-32368.0,-8920.0,-6015.0,5.0,1944.0,-0.0,-0.0,-0.0,-5344.0,-17464.0,-8320.0,-5337.0,17594.0,8907.0,-73.0,-127.0,15.0,-3.36,8.85,3.12,1.38,-1.63,-0.15
16.0,-17696.0,-3968.0,-7752.0,1312.0,1028.0,-0.0,-0.0,-0.0,2504.0,-16848.0,-2416.0,-7642.0,19023.0,9511.0,-25.0,-91.0,5.0,-4.91,6.96,-0.84,1.34,-1.73,-0.06
192.0,-32448.0,-4080.0,-1632.0,12673.0,2473.0,-0.0,-0.0,-0.0,8528.0,-13352.0,40.0,-2660.0,12865.0,6005.0,-15.0,-104.0,-3.0,-3.56,7.18,-3.51,0.84,-1.76,-0.06
12448.0,-32768.0,-12632.0,1.0,-5989.0,546.0,-0.0,-0.0,-0.0,15424.0,-16808.0,-9424.0,3067.0,-6055.0,-1012.0,-0.0,-108.0,-14.0,-0.13,12.63,-2.94,-0.51,0.56,0.04
544.0,-16096.0,-6904.0,2176.0,4104.0,-10744.0,-0.0,-0.0,-0.0,8224.0,-14776.0,-4008.0,2733.0,-11368.0,-9193.0,-13.0,-109.0,-3.0,-2.76,9.17,-2.14,-1.43,1.69,0.04
256.0,-16256.0,-2224.0,-0.0,-18393.0,-12232.0,-0.0,-0.0,-0.0,800.0,-16800.0,-2928.0,2965.0,-17309.0,-11031.0,-46.0,-108.0,9.0,-5.06,8.16,1.74,-1.71,2.08,0.21
160.0,-17392.0,-4952.0,4392.0,-21662.0,-8158.0,-0.0,-0.0,-0.0,-7608.0,-17616.0,-5864.0,2123.0,-20430.0,-7787.0,-71.0,-119.0,25.0,-5.58,6.77,4.91,-1.33,2.03,0.25
-16376.0,-32376.0,400.0,2368.0,-3744.0,1600.0,-0.0,-0.0,-0.0,-14656.0,-15984.0,-12128.0,1037.0,4947.0,3209.0,-93.0,-122.0,27.0,-4.71,8.09,5.91,0.53,-1.08,-0.04
-6112.0,-32576.0,-9152.0,-3515.0,134.0,1.0,-0.0,-0.0,-0.0,-5384.0,-16952.0,-7608.0,-3647.0,17017.0,9751.0,-77.0,-123.0,9.0,-3.63,8.66,3.46,1.3,-1.8,-0.22
144.0,-32512.0,-2176.0,-5599.0,274.0,32.0,-0.0,-0.0,-0.0,4072.0,-16408.0,-2528.0,-5162.0,17350.0,10205.0,-42.0,-101.0,8.0,-3.44,8.35,-0.08,1.24,-1.37,-0.05
320.0,-31744.0,-3424.0,-3429.0,132.0,1393.0,-0.0,-0.0,-0.0,7296.0,-14152.0,-3056.0,-2132.0,6846.0,6369.0,-8.0,-94.0,3.0,-4.27,8.42,-2.84,0.76,-1.02,0.08
11088.0,-16288.0,-6592.0,29.0,1029.0,2.0,-0.0,-0.0,-0.0,12744.0,-13856.0,-6944.0,1690.0,-969.0,-21.0,-0.0,-105.0,-4.0,-0.1,11.16,-2.6,-0.34,0.29,0.02
10240.0,-16048.0,-8136.0,352.0,4105.0,-8160.0,-0.0,-0.0,-0.0,10168.0,-15280.0,-7144.0,491.0,-10909.0,-8583.0,-10.0,-94.0,1.0,-1.33,10.6,-2.72,-1.34,1.49,-0.05
32.0,-31936.0,-2912.0,1185.0,512.0,-12288.0,-0.0,-0.0,-0.0,-1128.0,-15096.0,-3232.0,2382.0,-13244.0,-10674.0,-39.0,-94.0,15.0,-5.75,7.44,0.94,-1.4,1.51,0.05
1064.0,-18240.0,-4864.0,392.0,-16382.0,-9971.0,-0.0,-0.0,-0.0,-4224.0,-16672.0,-4408.0,6113.0,-15687.0,-7553.0,-71.0,-114.0,13.0,-4.88,7.07,4.49,-1.19,1.68,0.2
-14072.0,-32416.0,-0.0,1026.0,-12288.0,40.0,-0.0,-0.0,-0.0,-15232.0,-14976.0,-11136.0,3445.0,-7392.0,-326.0,-90.0,-132.0,27.0,-5.57,6.6,6.39,-0.03,0.04,0.02
-11768.0,-17536.0,88.0,-4091.0,15440.0,528.0,-0.0,-0.0,-0.0,-8584.0,-17944.0,-10848.0,-2751.0,17153.0,8950.0,-85.0,-124.0,20.0,-3.25,9.49,4.38,1.47,-1.99,-0.14
384.0,-30712.0,-4024.0,-6048.0,2064.0,1408.0,-0.0,-0.0,-0.0,168.0,-17200.0,-2688.0,-6526.0,24485.0,11421.0,-49.0,-104.0,13.0,-5.47,7.59,-0.91,2.0,-2.56,0.03
16.0,-16352.0,192.0,-3930.0,323.0,226.0,-0.0,-0.0,-0.0,7744.0,-14432.0,672.0,-3951.0,19731.0,9400.0,-7.0,-90.0,-4.0,-3.05,7.98,-2.21,1.47,-2.12,0.13
13696.0,-30016.0,-4064.0,160.0,64.0,32.0,-0.0,-0.0,-0.0,15128.0,-14584.0,-7264.0,1938.0,-3348.0,2799.0,15.0,-111.0,-20.0,-0.64,10.78,-2.71,-0.08,0.21,0.06
8320.0,-31104.0,-10656.0,1033.0,2241.0,-4728.0,-0.0,-0.0,-0.0,8688.0,-14192.0,-8536.0,3133.0,-8411.0,-4583.0,8.0,-106.0,-8.0,-1.64,10.85,-3.21,-0.98,0.96,-0.07
48.0,-31712.0,-3576.0,84.0,4164.0,-12107.0,-0.0,-0.0,-0.0,6008.0,-14664.0,-1688.0,2421.0,-11869.0,-8704.0,-9.0,-105.0,4.0,-3.43,8.82,-0.76,-2.0,2.44,-0.09
32.0,-32512.0,-3832.0,4802.0,-23803.0,-11373.0,-0.0,-0.0,-0.0,-1840.0,-17720.0,-3688.0,4782.0,-24464.0,-10581.0,-52.0,-104.0,20.0,-3.73,8.64,2.13,-2.05,2.68,0.1
512.0,-17376.0,-0.0,2304.0,-22140.0,-7166.0,-0.0,-0.0,-0.0,-12280.0,-16800.0,-8480.0,3059.0,-21448.0,-7376.0,-82.0,-108.0,33.0,-5.41,6.18,4.86,-1.08,1.97,0.15
-15808.0,-15872.0,-11728.0,512.0,10290.0,641.0,-0.0,-0.0,-0.0,-10224.0,-16896.0,-10848.0,602.0,16093.0,6480.0,-95.0,-122.0,17.0,-2.48,8.96,5.05,1.05,-2.0,-0.1
680.0,-16344.0,-7152.0,-4426.0,1600.0,512.0,-0.0,-0.0,-0.0,-3272.0,-17040.0,-5888.0,-4277.0,21326.0,10064.0,-64.0,-104.0,17.0,-5.35,8.57,1.33,1.85,-2.72,-0.15
8.0,-30720.0,-1976.0,-5056.0,1028.0,1024.0,-0.0,-0.0,-0.0,6136.0,-15248.0,-2432.0,-4811.0,17517.0,6337.0,-30.0,-96.0,1.0,-3.18,8.31,-0.61,1.53,-2.01,0.03
7424.0,-32160.0,-4096.0,66.0,133.0,1026.0,-0.0,-0.0,-0.0,9024.0,-14312.0,-4616.0,-2613.0,5653.0,4574.0,-4.0,-105.0,-9.0,-2.53,9.25,-1.3,0.48,-0.76,-0.01
12320.0,-30208.0,-8120.0,2056.0,2.0,32.0,-0.0,-0.0,-0.0,12464.0,-13416.0,-7440.0,3178.0,-6192.0,-2254.0,-7.0,-100.0,-14.0,-0.47,10.53,-3.15,-0.8,1.05,-0.1
520.0,-16384.0,-8176.0,1568.0,2578.0,-8191.0,-0.0,-0.0,-0.0,8736.0,-16192.0,-4168.0,945.0,-12428.0,-8473.0,-18.0,-96.0,1.0,-1.97,10.14,-1.51,-1.92,2.29,-0.09
2112.0,-32728.0,-2784.0,2368.0,-23744.0,-12288.0,-0.0,-0.0,-0.0,144.0,-16792.0,-2360.0,2845.0,-20152.0,-13166.0,-46.0,-93.0,21.0,-5.28,8.0,0.92,-2.09,2.61,0.06
32.0,-16784.0,616.0,96.0,-21103.0,-9724.0,-0.0,-0.0,-0.0,-7680.0,-16584.0,-6256.0,1821.0,-17615.0,-8076.0,-79.0,-110.0,23.0,-4.97,6.57,4.41,-1.3,1.77,0.16
-15808.0,-31744.0,608.0,1104.0,-3839.0,578.0,-0.0,-0.0,-0.0,-14688.0,-15616.0,-11800.0,1393.0,687.0,1616.0,-111.0,-120.0,23.0,-5.53,7.38,5.75,0.58,-0.89,-0.03
-6936.0,-17400.0,16.0,-6526.0,560.0,-0.0,-0.0,-0.0,-0.0,-6512.0,-17336.0,-8208.0,-4918.0,17379.0,9391.0,-89.0,-120.0,23.0,-4.02,8.34,3.46,1.69,-1.96,-0.13
112.0,-17328.0,-1152.0,-8186.0,1064.0,2064.0,-0.0,-0.0,-0.0,-784.0,-17312.0,-832.0,-3270.0,26992.0,12663.0,-60.0,-105.0,11.0,-5.05,7.65,-1.28,2.33,-3.35,0.14
6656.0,-15600.0,-2000.0,-5817.0,1026.0,3073.0,-0.0,-0.0,-0.0,8720.0,-14752.0,-152.0,-5410.0,20178.0,5622.0,-13.0,-96.0,-5.0,-3.3,9.4,-1.26,1.49,-1.8,0.18
14336.0,-29440.0,-5024.0,512.0,65.0,708.0,-0.0,-0.0,-0.0,13152.0,-13528.0,-4504.0,1497.0,-8873.0,517.0,12.0,-110.0,-14.0,0.08,10.03,-4.02,-0.58,1.09,-0.06
144.0,-16288.0,-7672.0,2113.0,3120.0,-6015.0,-0.0,-0.0,-0.0,9344.0,-15568.0,-7000.0,1120.0,-7964.0,-6575.0,4.0,-108.0,-4.0,-1.67,10.44,-2.56,-1.15,1.12,-0.0
1712.0,-16384.0,-3952.0,1088.0,280.0,-11103.0,-0.0,-0.0,-0.0,3824.0,-15984.0,-3816.0,1202.0,-11818.0,-11565.0,-24.0,-110.0,4.0,-4.54,7.55,0.43,-1.83,1.71,-0.03
136.0,-17392.0,16.0,1816.0,-20216.0,-10996.0,-0.0,-0.0,-0.0,-1280.0,-17368.0,-6280.0,7148.0,-20400.0,-7402.0,-58.0,-110.0,19.0,-2.56,8.36,4.09,-1.58,2.2,0.18
-16320.0,-32256.0,328.0,35.0,-19408.0,-4080.0,-0.0,-0.0,-0.0,-17008.0,-15936.0,-12424.0,877.0,-12942.0,-4810.0,-89.0,-123.0,33.0,-6.73,6.49,5.79,-0.23,1.25,0.1
-12216.0,-32480.0,-0.0,-4024.0,1028.0,10.0,-0.0,-0.0,-0.0,-10832.0,-17528.0,-10072.0,-4969.0,19990.0,9185.0,-83.0,-132.0,15.0,-4.56,8.43,4.02,1.47,-2.07,-0.13
512.0,-17408.0,-1392.0,-8190.0,814.0,277.0,-0.0,-0.0,-0.0,-64.0,-16096.0,-1024.0,-4844.0,23773.0,12323.0,-47.0,-99.0,17.0,-5.22,7.43,-1.83,1.93,-2.87,0.14
6672.0,-32216.0,-3552.0,-5376.0,1088.0,2688.0,-0.0,-0.0,-0.0,8344.0,-13568.0,-1912.0,-2700.0,13576.0,8754.0,-2.0,-100.0,2.0,-2.76,8.61,-2.29,1.17,-1.36,0.25
12288.0,-16288.0,-8064.0,320.0,2434.0,512.0,-0.0,-0.0,-0.0,14416.0,-13656.0,-6296.0,1526.0,-2881.0,1390.0,13.0,-111.0,-10.0,1.42,10.69,-3.7,-0.4,0.27,-0.04
9304.0,-32560.0,-12000.0,2082.0,2308.0,-7932.0,-0.0,-0.0,-0.0,8440.0,-15264.0,-9352.0,1354.0,-9785.0,-7017.0,3.0,-111.0,-1.0,-1.67,10.84,-2.77,-1.04,1.16,-0.04
40.0,-15872.0,-5632.0,3584.0,613.0,-11999.0,-0.0,-0.0,-0.0,2224.0,-14760.0,-4656.0,2978.0,-14867.0,-10355.0,-27.0,-101.0,15.0,-4.24,8.78,0.21,-1.57,1.8,-0.07
296.0,-32192.0,-5504.0,1031.0,-16366.0,-11584.0,-0.0,-0.0,-0.0,-2528.0,-15168.0,-4400.0,3852.0,-17472.0,-7784.0,-50.0,-95.0,19.0,-4.03,7.87,2.74,-1.66,2.01,0.02
96.0,-32128.0,16.0,2202.0,-15547.0,-7104.0,-0.0,-0.0,-0.0,-9640.0,-15328.0,-7888.0,1881.0,-14845.0,-4885.0,-75.0,-103.0,23.0,-5.46,6.36,4.41,-0.86,1.28,0.02
-12256.0,-17120.0,16.0,262.0,6274.0,1928.0,-0.0,-0.0,-0.0,-10232.0,-16416.0,-12408.0,790.0,11991.0,5524.0,-88.0,-119.0,27.0,-3.11,9.77,5.39,0.94,-1.69,-0.06
136.0,-32224.0,-7168.0,-4048.0,20402.0,512.0,-0.0,-0.0,-0.0,-1064.0,-16512.0,-5792.0,-3386.0,21507.0,10326.0,-61.0,-111.0,10.0,-4.09,8.99,1.41,1.59,-2.22,-0.09
520.0,-15864.0,-2008.0,-3576.0,384.0,1040.0,-0.0,-0.0,-0.0,5048.0,-15144.0,-3496.0,-4133.0,14905.0,8581.0,-21.0,-83.0,4.0,-3.76,7.89,-1.78,1.27,-1.7,0.03
6144.0,-30704.0,-8112.0,8.0,6144.0,416.0,-0.0,-0.0,-0.0,7896.0,-13536.0,-5624.0,-2317.0,7432.0,3927.0,-2.0,-100.0,7.0,-1.99,9.25,-3.19,0.72,-1.29,0.09
12360.0,-30448.0,-8192.0,-0.0,348.0,204.0,-0.0,-0.0,-0.0,14488.0,-13904.0,-6976.0,2573.0,816.0,-3208.0,2.0,-110.0,-9.0,0.1,11.46,-2.09,-0.72,0.6,-0.02
648.0,-15872.0,-5888.0,4672.0,5124.0,-13319.0,-0.0,-0.0,-0.0,9152.0,-15992.0,-4744.0,5247.0,-16877.0,-10093.0,-10.0,-101.0,8.0,-3.13,10.36,-1.8,-1.67,1.88,0.05
176.0,-32232.0,-3296.0,32.0,-21367.0,-12256.0,-0.0,-0.0,-0.0,384.0,-16136.0,-3544.0,4485.0,-22138.0,-11271.0,-47.0,-101.0,20.0,-4.06,8.24,2.45,-1.9,2.68,0.21
128.0,-32384.0,-0.0,323.0,-23550.0,-7951.0,-0.0,-0.0,-0.0,-7288.0,-18376.0,-8264.0,2563.0,-19799.0,-6443.0,-78.0,-114.0,34.0,-5.38,7.54,4.58,-1.36,1.93,0.09
-13504.0,-32512.0,640.0,-683.0,-6190.0,33.0,-0.0,-0.0,-0.0,-9208.0,-16488.0,-11240.0,-393.0,-2021.0,6566.0,-94.0,-123.0,28.0,-4.9,7.17,4.94,0.29,-0.61,-0.12
-6896.0,-18432.0,32.0,-2664.0,69.0,513.0,-0.0,-0.0,-0.0,-6176.0,-17288.0,-8960.0,-2878.0,16147.0,9038.0,-92.0,-118.0,19.0,-3.3,9.01,4.12,1.45,-2.13,-0.18
8.0,-31896.0,-5888.0,-5952.0,1040.0,1842.0,-0.0,-0.0,-0.0,992.0,-16016.0,-3328.0,-3612.0,18691.0,10444.0,-53.0,-98.0,11.0,-4.61,8.04,-0.2,1.65,-2.19,-0.03
416.0,-31744.0,-4096.0,-3968.0,609.0,584.0,-0.0,-0.0,-0.0,7664.0,-14432.0,-2888.0,-4414.0,13587.0,6633.0,-16.0,-100.0,7.0,-2.63,8.95,-1.45,0.97,-1.1,0.05
13824.0,-30208.0,-5608.0,722.0,-2678.0,1164.0,-0.0,-0.0,-0.0,13464.0,-13176.0,-5888.0,817.0,-4412.0,294.0,-13.0,-86.0,-8.0,0.1,10.39,-3.58,-0.42,0.57,-0.05
9728.0,-16384.0,-8064.0,2182.0,1280.0,-7030.0,-0.0,-0.0,-0.0,8760.0,-15472.0,-6208.0,1219.0,-13626.0,-7684.0,-19.0,-93.0,11.0,-2.27,10.12,-2.37,-1.45,1.84,-0.03
2176.0,-16128.0,-3576.0,261.0,32.0,-11416.0,-0.0,-0.0,-0.0,1064.0,-14864.0,-2608.0,833.0,-13488.0,-11208.0,-39.0,-104.0,8.0,-4.42,7.15,0.3,-1.73,1.75,-0.02
1024.0,-16384.0,112.0,4233.0,-14784.0,-9719.0,-0.0,-0.0,-0.0,-5560.0,-16376.0,-6944.0,4644.0,-14220.0,-8175.0,-81.0,-111.0,17.0,-3.97,7.25,4.85,-0.97,1.43,0.19
-14112.0,-31224.0,256.0,802.0,-7168.0,577.0,-0.0,-0.0,-0.0,-13296.0,-15664.0,-11888.0,2725.0,-3949.0,424.0,-96.0,-118.0,28.0,-5.04,7.28,6.66,0.03,-0.14,-0.05
-10104.0,-18080.0,88.0,-4083.0,2.0,710.0,-0.0,-0.0,-0.0,-9072.0,-17552.0,-10144.0,-3658.0,16054.0,9515.0,-84.0,-118.0,21.0,-3.89,8.87,3.79,1.55,-2.04,-0.14
