Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
-0.0,-32752.0,256.0,1.0,6760.0,145.0,-160.0,-245.0,-240.0,536.0,-13752.0,-4528.0,7642.0,4010.0,-502.0,-36.0,-236.0,-200.0,-3.47,8.95,-0.88,0.45,-0.65,-0.9
4112.0,-32224.0,-0.0,308.0,4450.0,70.0,-159.0,-252.0,-192.0,5960.0,-13448.0,-7400.0,5385.0,1347.0,-644.0,-26.0,-244.0,-157.0,-0.9,9.58,-0.45,0.39,-0.12,-0.86
544.0,-14336.0,1072.0,793.0,1536.0,4097.0,-191.0,-412.0,-167.0,1144.0,-12216.0,-7656.0,3545.0,2864.0,-529.0,-42.0,-265.0,-156.0,-0.72,8.49,-0.5,0.58,-0.05,-1.31
920.0,-29568.0,-6952.0,13324.0,5376.0,2240.0,-192.0,-408.0,-184.0,5192.0,-14304.0,-6728.0,13696.0,4927.0,2600.0,-38.0,-266.0,-141.0,-0.73,10.82,0.8,0.53,0.17,-1.65
2624.0,-18848.0,-11456.0,10822.0,5120.0,66.0,-192.0,-411.0,-248.0,1296.0,-18184.0,-13016.0,12256.0,10177.0,2459.0,-31.0,-281.0,-114.0,-2.55,15.38,3.19,0.74,-0.48,-2.49
2112.0,-32512.0,3336.0,-16236.0,29004.0,8440.0,-180.0,-414.0,-224.0,3216.0,-25128.0,2344.0,-18784.0,32767.0,8675.0,-14.0,-274.0,-102.0,7.3,14.51,-0.36,0.27,-2.31,-2.7
672.0,-31616.0,-4992.0,1092.0,5248.0,-10736.0,-183.0,-247.0,-160.0,816.0,-26192.0,2856.0,-14490.0,-3284.0,-3629.0,-14.0,-233.0,-157.0,-6.91,4.9,-2.21,0.57,-2.03,0.01
2096.0,-31984.0,4864.0,-24575.0,2048.0,-7800.0,-216.0,-246.0,-230.0,1760.0,-15496.0,6896.0,-14921.0,2921.0,-5781.0,-24.0,-213.0,-198.0,-5.5,2.86,0.0,0.03,0.16,3.97
-2032.0,-16184.0,7208.0,-11768.0,-7420.0,-9182.0,-236.0,-214.0,-252.0,-2488.0,-10024.0,7208.0,-12109.0,-6951.0,-10430.0,-41.0,-201.0,-224.0,-2.75,5.47,0.79,-0.93,1.6,4.37
128.0,-14976.0,192.0,64.0,-16352.0,-7648.0,-220.0,-180.0,-248.0,5576.0,-7672.0,-2048.0,-16207.0,-25034.0,-7262.0,-27.0,-154.0,-235.0,-3.91,15.15,-0.88,-2.33,1.71,4.37
1472.0,-21184.0,-32744.0,-7136.0,8348.0,1152.0,10.0,-159.0,-232.0,944.0,-2800.0,-24600.0,2795.0,17649.0,3190.0,7.0,-153.0,-229.0,1.0,8.8,-2.16,0.78,-0.48,-1.86
-14456.0,-32768.0,2608.0,1676.0,-32768.0,178.0,-180.0,-175.0,-256.0,-4400.0,-14392.0,-3720.0,5767.0,-8291.0,-7373.0,6.0,-172.0,-209.0,-14.17,5.92,-5.2,0.62,1.34,-2.3
16896.0,-15312.0,1056.0,17160.0,5172.0,2569.0,-215.0,-191.0,-224.0,16008.0,-15736.0,-8648.0,19947.0,1270.0,296.0,-27.0,-184.0,-204.0,3.28,10.0,2.44,0.27,0.34,-0.9
1024.0,-16352.0,-8168.0,137.0,1893.0,-895.0,-190.0,-204.0,-239.0,-304.0,-14776.0,-4680.0,13670.0,1381.0,-358.0,-20.0,-199.0,-194.0,-0.24,9.35,0.25,0.36,-0.36,-0.81
-0.0,-13312.0,-8152.0,4352.0,192.0,3872.0,-184.0,-207.0,-168.0,3520.0,-12128.0,-5104.0,13087.0,2410.0,2372.0,-23.0,-207.0,-168.0,-1.33,8.93,-0.85,0.48,-0.38,-0.96
816.0,-16384.0,-0.0,2278.0,2.0,60.0,-190.0,-239.0,-188.0,968.0,-15456.0,-3224.0,8589.0,6202.0,-325.0,-21.0,-223.0,-153.0,-3.49,9.0,-0.57,0.39,-0.26,-1.08
88.0,-14848.0,-7168.0,16664.0,4677.0,1056.0,-178.0,-254.0,-148.0,4312.0,-13376.0,-10832.0,16883.0,-1859.0,1357.0,-32.0,-237.0,-130.0,0.01,10.88,0.14,0.45,0.1,-1.51
80.0,-22464.0,-15960.0,160.0,69.0,80.0,-187.0,-256.0,-256.0,2448.0,-19472.0,-18560.0,12909.0,11132.0,2347.0,-24.0,-249.0,-98.0,-0.51,17.65,4.65,0.83,-0.85,-2.56
4224.0,-32256.0,2320.0,-12288.0,24648.0,2658.0,-172.0,-256.0,-253.0,5296.0,-26656.0,3528.0,-14947.0,22945.0,2996.0,-14.0,-246.0,-107.0,1.07,13.36,-1.06,0.58,-0.75,-2.14
1096.0,-30680.0,320.0,1536.0,9024.0,-6976.0,-189.0,-232.0,-160.0,1040.0,-26000.0,2144.0,-20240.0,582.0,-4693.0,-15.0,-220.0,-163.0,-3.85,4.27,0.75,0.21,-1.97,0.8
3080.0,-15872.0,672.0,-23352.0,-2256.0,-7151.0,-188.0,-220.0,-215.0,1728.0,-13848.0,6320.0,-12053.0,-3994.0,-6563.0,-37.0,-202.0,-213.0,-5.04,4.14,0.25,-0.45,1.01,4.19
784.0,-13168.0,4352.0,-16160.0,-7935.0,-6128.0,-229.0,-256.0,-236.0,-2592.0,-8320.0,6152.0,-14726.0,-7004.0,-5664.0,-41.0,-191.0,-231.0,-4.1,6.93,-0.71,-1.36,0.84,4.37
128.0,-16256.0,-6040.0,4769.0,-21680.0,1324.0,-192.0,-157.0,-254.0,5592.0,-9760.0,-7240.0,-7346.0,-21417.0,-8908.0,-29.0,-161.0,-255.0,-8.66,9.38,-0.87,-1.59,0.88,3.7
1280.0,-22064.0,-23544.0,11053.0,19473.0,4498.0,-27.0,-157.0,-242.0,3912.0,-8216.0,-17312.0,4749.0,12717.0,-2019.0,-27.0,-152.0,-242.0,2.86,7.22,-2.91,1.06,1.33,-2.73
-16384.0,-26560.0,1056.0,21013.0,-0.0,160.0,-188.0,-246.0,-222.0,-11536.0,-27544.0,-10568.0,-7325.0,5353.0,-6616.0,-20.0,-182.0,-221.0,-13.06,9.27,-2.69,0.59,0.88,-1.66
24608.0,-14336.0,32.0,144.0,7761.0,2194.0,-240.0,-229.0,-248.0,20360.0,-15016.0,-1800.0,13195.0,4958.0,-126.0,-33.0,-201.0,-212.0,5.16,9.85,-0.06,0.26,0.51,-0.84
8.0,-14304.0,-4336.0,2196.0,3349.0,-0.0,-192.0,-238.0,-216.0,-1232.0,-13160.0,-4016.0,12235.0,3385.0,1947.0,-31.0,-218.0,-200.0,0.65,9.32,-0.14,0.27,-0.23,-0.85
1568.0,-16064.0,2640.0,64.0,520.0,1069.0,-192.0,-239.0,-184.0,3016.0,-13080.0,-7816.0,8235.0,5053.0,1564.0,-20.0,-227.0,-166.0,-1.01,9.35,-0.16,0.44,-0.5,-1.09
2064.0,-15800.0,32.0,194.0,4185.0,2577.0,-222.0,-240.0,-160.0,-3056.0,-13080.0,-5120.0,5628.0,4946.0,5870.0,-27.0,-237.0,-161.0,-2.93,9.05,-0.09,0.56,0.05,-1.31
2304.0,-15360.0,-8192.0,21632.0,4226.0,1664.0,-183.0,-368.0,-142.0,4080.0,-15104.0,-9920.0,17598.0,-3055.0,1977.0,-20.0,-255.0,-135.0,-0.98,11.23,0.91,0.46,0.46,-1.75
4608.0,-20320.0,-16384.0,1536.0,8248.0,5176.0,-192.0,-368.0,-248.0,1376.0,-20456.0,-20072.0,10285.0,10002.0,2051.0,-19.0,-266.0,-109.0,0.91,18.54,4.33,0.83,-0.58,-2.6
-14208.0,-32768.0,-0.0,-0.0,26660.0,2328.0,-192.0,-380.0,-253.0,1536.0,-30952.0,3808.0,-17388.0,26186.0,2850.0,-13.0,-275.0,-113.0,1.78,14.53,1.01,0.92,-1.5,-1.95
