Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
512.0,-32768.0,1712.0,-12768.0,5701.0,140.0,-0.0,-0.0,-0.0,4808.0,-17000.0,2504.0,-8018.0,27574.0,8446.0,-37.0,-114.0,20.0,-3.73,7.44,-2.15,1.85,-2.78,0.29
11280.0,-16864.0,-4080.0,-3968.0,18504.0,66.0,-0.0,-0.0,-0.0,14672.0,-13632.0,-2760.0,-2049.0,13967.0,9989.0,16.0,-115.0,14.0,-0.35,10.63,-4.9,1.2,-2.46,0.27
16432.0,-31680.0,-8192.0,1156.0,2072.0,1058.0,-0.0,-0.0,-0.0,14752.0,-14040.0,-7576.0,4301.0,-11365.0,-4341.0,46.0,-135.0,2.0,1.29,10.79,-4.26,-0.76,1.94,-0.03
384.0,-16384.0,-7168.0,5122.0,33.0,-12266.0,-0.0,-0.0,-0.0,8144.0,-15648.0,-4728.0,4362.0,-16313.0,-10696.0,2.0,-120.0,16.0,-1.31,10.24,-2.96,-1.67,2.32,-0.16
1536.0,-32512.0,-992.0,-1837.0,-22520.0,-23535.0,-0.0,-0.0,-0.0,208.0,-17248.0,-1816.0,-1351.0,-18537.0,-15869.0,-39.0,-129.0,20.0,-6.35,7.73,0.51,-2.21,2.89,-0.2
-0.0,-32128.0,-3392.0,81.0,-31718.0,-12104.0,-0.0,-0.0,-0.0,-5200.0,-17024.0,-2848.0,4330.0,-21828.0,-11293.0,-66.0,-132.0,27.0,-5.15,6.28,3.6,-1.48,2.2,0.09
-15840.0,-18304.0,64.0,273.0,-16310.0,-5885.0,-0.0,-0.0,-0.0,-13440.0,-17112.0,-8328.0,4097.0,-12100.0,-4473.0,-93.0,-152.0,10.0,-6.75,6.82,6.46,-0.6,0.89,0.05
-12288.0,-18416.0,784.0,-3572.0,2448.0,256.0,-0.0,-0.0,-0.0,-10704.0,-18016.0,-8864.0,-1407.0,14206.0,7468.0,-93.0,-159.0,25.0,-4.78,8.6,4.7,1.1,-1.97,-0.03
128.0,-32768.0,224.0,901.0,4133.0,35.0,-0.0,-0.0,-0.0,-4816.0,-17544.0,-5600.0,-5964.0,25071.0,12208.0,-79.0,-148.0,26.0,-5.29,7.87,0.93,1.92,-2.84,0.01
88.0,-16376.0,584.0,-13279.0,3328.0,1089.0,-0.0,-0.0,-0.0,5496.0,-17224.0,-208.0,-8367.0,22640.0,9430.0,-33.0,-120.0,21.0,-2.94,8.08,-0.62,1.31,-1.78,0.16
15576.0,-31800.0,-4008.0,-1776.0,4.0,1028.0,-0.0,-0.0,-0.0,15256.0,-14464.0,-3744.0,-1849.0,6111.0,5053.0,9.0,-125.0,21.0,0.39,10.7,-3.84,0.17,-0.65,0.08
12288.0,-30328.0,-8016.0,1170.0,1705.0,-2872.0,-0.0,-0.0,-0.0,12320.0,-13768.0,-7824.0,4248.0,-12806.0,-4155.0,19.0,-138.0,26.0,0.05,10.74,-4.74,-0.81,1.56,-0.02
24.0,-16344.0,-3840.0,4175.0,49.0,-12252.0,-0.0,-0.0,-0.0,6616.0,-15792.0,-4080.0,5483.0,-16479.0,-10763.0,-9.0,-133.0,40.0,-3.26,10.02,-1.8,-1.45,2.34,-0.08
1216.0,-32128.0,-4848.0,16.0,-15070.0,-16096.0,-0.0,-0.0,-0.0,-4600.0,-16472.0,-5864.0,5200.0,-15293.0,-10252.0,-49.0,-144.0,34.0,-4.26,8.08,3.17,-1.35,1.37,-0.01
-10064.0,-15960.0,656.0,1540.0,-14972.0,-6121.0,-0.0,-0.0,-0.0,-10704.0,-15976.0,-9432.0,2295.0,-12217.0,-4819.0,-78.0,-152.0,34.0,-6.43,7.63,5.99,-0.43,1.0,0.0
-12528.0,-17152.0,1040.0,513.0,546.0,515.0,-0.0,-0.0,-0.0,-10880.0,-17048.0,-10792.0,-4318.0,11420.0,5430.0,-78.0,-159.0,25.0,-4.27,8.78,5.74,0.86,-1.72,-0.23
8.0,-17152.0,-6000.0,80.0,2824.0,1544.0,-0.0,-0.0,-0.0,-1064.0,-16384.0,-4944.0,-5854.0,20670.0,10204.0,-62.0,-150.0,19.0,-4.87,8.94,2.14,1.24,-1.83,-0.18
128.0,-32752.0,-4064.0,-3839.0,6162.0,1281.0,-0.0,-0.0,-0.0,7896.0,-15520.0,-1704.0,-3323.0,12332.0,8888.0,-35.0,-127.0,27.0,-1.7,9.54,-1.46,0.53,-1.09,-0.02
-0.0,-32000.0,-3928.0,514.0,2305.0,128.0,-0.0,-0.0,-0.0,10456.0,-13856.0,-3904.0,940.0,991.0,925.0,-6.0,-119.0,29.0,-2.52,9.48,-3.85,-0.09,-0.13,0.11
9488.0,-31992.0,-7168.0,276.0,1088.0,-6072.0,-0.0,-0.0,-0.0,9352.0,-15568.0,-7648.0,2300.0,-6259.0,-6826.0,-10.0,-129.0,29.0,-0.49,10.9,-1.5,-0.65,1.18,0.09
96.0,-15360.0,-4080.0,2052.0,64.0,-10880.0,-0.0,-0.0,-0.0,8256.0,-15608.0,-3112.0,2465.0,-18521.0,-11500.0,-30.0,-132.0,39.0,-2.63,9.49,-0.5,-1.34,2.69,0.13
512.0,-17888.0,576.0,512.0,-19968.0,-11136.0,-0.0,-0.0,-0.0,-9232.0,-17360.0,-8496.0,1907.0,-13770.0,-8540.0,-72.0,-148.0,26.0,-6.18,7.18,3.97,-0.99,1.33,-0.01
-10240.0,-19448.0,-12288.0,769.0,4898.0,38.0,-0.0,-0.0,-0.0,-9520.0,-17256.0,-13104.0,-2087.0,6070.0,1882.0,-76.0,-152.0,41.0,-3.59,9.16,8.39,0.27,-1.04,-0.07
176.0,-16232.0,-9216.0,-5120.0,288.0,321.0,-0.0,-0.0,-0.0,-8976.0,-16192.0,-8016.0,-5832.0,12195.0,9016.0,-69.0,-152.0,34.0,-6.07,7.1,3.13,1.14,-1.78,-0.16
1024.0,-16384.0,-2040.0,-6544.0,2112.0,1028.0,-0.0,-0.0,-0.0,3368.0,-16592.0,-2184.0,-8557.0,22287.0,11814.0,-42.0,-134.0,37.0,-3.02,8.15,-0.42,1.23,-2.04,0.07
16.0,-31536.0,-3544.0,-3839.0,9377.0,152.0,-0.0,-0.0,-0.0,11344.0,-15248.0,-3744.0,199.0,9066.0,8199.0,14.0,-133.0,23.0,-1.16,10.37,-3.31,0.74,-1.53,0.15
12400.0,-29088.0,-8176.0,266.0,70.0,9.0,-0.0,-0.0,-0.0,12144.0,-13048.0,-6200.0,4376.0,-10067.0,-1270.0,21.0,-133.0,21.0,0.16,10.36,-3.58,-0.48,1.14,-0.02
9136.0,-16368.0,-7160.0,40.0,1152.0,-8173.0,-0.0,-0.0,-0.0,8824.0,-16696.0,-7520.0,4146.0,-15783.0,-8441.0,2.0,-140.0,31.0,-1.32,11.23,-2.45,-1.25,1.95,-0.04
512.0,-17088.0,-5616.0,534.0,-16319.0,-16232.0,-0.0,-0.0,-0.0,-2648.0,-15520.0,-4552.0,2101.0,-12928.0,-13836.0,-46.0,-143.0,31.0,-4.39,7.62,2.15,-1.42,1.81,-0.01
-8048.0,-32768.0,112.0,1104.0,-15096.0,-9212.0,-0.0,-0.0,-0.0,-9280.0,-15480.0,-7816.0,2785.0,-11577.0,-6301.0,-71.0,-152.0,29.0,-6.57,6.66,5.87,-0.59,1.18,0.13
-12032.0,-32768.0,-11712.0,840.0,64.0,1056.0,-0.0,-0.0,-0.0,-10696.0,-16752.0,-11208.0,-209.0,5541.0,4619.0,-75.0,-155.0,31.0,-5.03,8.83,6.15,0.44,-0.97,-0.13
-5376.0,-16896.0,-7576.0,1293.0,16.0,2192.0,-0.0,-0.0,-0.0,-3888.0,-16888.0,-7640.0,-3839.0,18481.0,10237.0,-55.0,-150.0,23.0,-3.63,8.53,2.03,1.19,-2.25,-0.17
528.0,-16256.0,-2048.0,-3823.0,387.0,8.0,-0.0,-0.0,-0.0,4080.0,-15712.0,-2328.0,-3373.0,15623.0,10343.0,-24.0,-130.0,28.0,-3.37,8.26,-0.61,1.05,-1.77,0.01
8712.0,-16320.0,-4096.0,-4094.0,9044.0,3977.0,-0.0,-0.0,-0.0,10888.0,-13856.0,-4392.0,-1477.0,7031.0,6990.0,9.0,-128.0,26.0,-0.98,10.39,-2.28,0.5,-1.1,0.05
10280.0,-30520.0,-8192.0,2564.0,1172.0,-2800.0,-0.0,-0.0,-0.0,10592.0,-15104.0,-8584.0,1605.0,-10404.0,-3827.0,9.0,-133.0,28.0,0.18,10.93,-3.3,-0.66,1.3,-0.1
-0.0,-31744.0,-7664.0,4.0,-0.0,-10016.0,-0.0,-0.0,-0.0,7304.0,-15464.0,-4840.0,1517.0,-8332.0,-9455.0,-14.0,-133.0,33.0,-2.88,9.54,-2.43,-0.99,1.64,-0.02
560.0,-32256.0,-3968.0,522.0,-12012.0,-16364.0,-0.0,-0.0,-0.0,-4624.0,-16768.0,-4632.0,2844.0,-13935.0,-13470.0,-43.0,-148.0,31.0,-5.27,7.9,3.45,-1.36,1.92,0.15
-10240.0,-17200.0,640.0,2369.0,-14206.0,-6517.0,-0.0,-0.0,-0.0,-11768.0,-15912.0,-8808.0,3008.0,-11383.0,-5534.0,-77.0,-153.0,33.0,-6.16,7.11,6.28,-0.51,1.28,0.23
-14832.0,-17912.0,16.0,4.0,33.0,1043.0,-0.0,-0.0,-0.0,-12656.0,-17608.0,-12528.0,-2640.0,10656.0,6608.0,-81.0,-157.0,37.0,-5.51,9.11,5.69,0.81,-1.67,-0.06
40.0,-32352.0,-6080.0,-6528.0,92.0,640.0,-0.0,-0.0,-0.0,-2520.0,-17520.0,-3200.0,-6228.0,29982.0,14350.0,-50.0,-150.0,40.0,-3.57,8.58,0.74,1.58,-3.18,-0.0
72.0,-32608.0,-2000.0,-7166.0,1540.0,32.0,-0.0,-0.0,-0.0,6384.0,-15408.0,-800.0,-6704.0,17227.0,8863.0,6.0,-147.0,20.0,-2.51,8.33,-2.37,1.27,-2.38,0.11
32.0,-30592.0,-4096.0,576.0,4096.0,66.0,-0.0,-0.0,-0.0,12912.0,-12096.0,-5072.0,315.0,3173.0,6214.0,56.0,-144.0,1.0,-0.03,10.4,-4.08,0.44,-1.41,0.04
12816.0,-15872.0,-11152.0,1162.0,-10220.0,-5884.0,-0.0,-0.0,-0.0,13352.0,-14384.0,-8264.0,1178.0,-10840.0,-6155.0,58.0,-143.0,7.0,1.56,11.71,-3.51,-1.07,2.21,-0.14
32.0,-15712.0,-3920.0,266.0,1286.0,-12248.0,-0.0,-0.0,-0.0,7432.0,-16400.0,-1880.0,1376.0,-20264.0,-12501.0,6.0,-132.0,27.0,-2.34,9.27,-3.22,-1.79,3.26,-0.25
-3536.0,-19392.0,-5872.0,64.0,-24567.0,-14302.0,-0.0,-0.0,-0.0,-3816.0,-18840.0,-4848.0,1071.0,-22469.0,-15289.0,-48.0,-140.0,26.0,-5.05,7.58,1.27,-1.5,2.57,-0.05
-9080.0,-16384.0,384.0,400.0,-15615.0,-10780.0,-0.0,-0.0,-0.0,-10256.0,-16160.0,-5840.0,1237.0,-12893.0,-6626.0,-78.0,-144.0,32.0,-8.02,5.82,4.82,-0.48,0.72,-0.01
-16888.0,-30696.0,-8672.0,-471.0,832.0,144.0,-0.0,-0.0,-0.0,-16040.0,-14768.0,-8808.0,-785.0,8035.0,4498.0,-89.0,-145.0,23.0,-7.86,6.32,6.66,0.86,-1.39,-0.14
-5880.0,-32736.0,-5368.0,-2262.0,1752.0,-0.0,-0.0,-0.0,-0.0,-3104.0,-17504.0,-5320.0,-3224.0,23221.0,12637.0,-76.0,-147.0,17.0,-4.4,9.32,2.47,1.37,-2.38,-0.1
