Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
-0.0,-30656.0,-2896.0,-1789.0,6416.0,1664.0,-192.0,-366.0,34.0,11672.0,-13816.0,-2112.0,-3858.0,7986.0,4389.0,-125.0,-269.0,35.0,-1.93,9.37,-3.35,0.51,-0.93,-0.05
12560.0,-32240.0,-5624.0,155.0,402.0,-5120.0,-128.0,-380.0,-0.0,16112.0,-15744.0,-2144.0,2272.0,-6727.0,-6777.0,-136.0,-270.0,39.0,0.89,11.5,-4.25,-0.91,1.87,0.05
2352.0,-31936.0,-4080.0,2256.0,137.0,-14335.0,-246.0,-256.0,6.0,80.0,-17120.0,-3712.0,3230.0,-13195.0,-14532.0,-182.0,-217.0,13.0,-8.64,9.17,3.31,-1.38,1.0,0.05
8.0,-16368.0,1072.0,1216.0,-21103.0,-8182.0,-200.0,-237.0,-32.0,-11064.0,-12880.0,-7328.0,2473.0,-19076.0,-8045.0,-198.0,-145.0,-33.0,-6.42,5.57,6.24,-1.16,2.96,0.23
-18432.0,-18256.0,32.0,8225.0,216.0,357.0,-213.0,-223.0,-62.0,-14632.0,-19976.0,-14184.0,6432.0,3327.0,9381.0,-193.0,-148.0,-43.0,-4.55,10.0,4.98,0.91,-1.76,-0.07
-2936.0,-32000.0,-4088.0,-10208.0,3072.0,2064.0,-252.0,-248.0,-13.0,-1248.0,-16208.0,-3504.0,-10513.0,27539.0,10594.0,-194.0,-184.0,-17.0,-4.42,8.42,1.41,1.32,-2.2,-0.11
2056.0,-29944.0,-3880.0,-2815.0,1854.0,10086.0,-165.0,-247.0,27.0,7736.0,-15160.0,-1744.0,216.0,9511.0,10694.0,-165.0,-247.0,27.0,-1.1,9.23,-1.82,0.72,-1.51,-0.04
11008.0,-32128.0,-6816.0,-0.0,-3246.0,80.0,-128.0,-376.0,28.0,10520.0,-14656.0,-4536.0,3083.0,-4746.0,577.0,-123.0,-294.0,28.0,-0.63,9.96,-3.28,0.01,0.1,0.01
13856.0,-18416.0,-4088.0,2576.0,4137.0,-10744.0,-220.0,-367.0,26.0,14256.0,-18592.0,-2232.0,3277.0,-13303.0,-10421.0,-156.0,-270.0,27.0,-0.62,10.32,-4.13,-1.32,2.79,0.17
1328.0,-32056.0,-3000.0,6279.0,-16376.0,-15360.0,-256.0,-248.0,8.0,-6824.0,-17616.0,-4176.0,6926.0,-13340.0,-13775.0,-192.0,-189.0,-3.0,-3.46,7.38,7.15,-1.29,0.96,0.1
-19296.0,-17344.0,512.0,24.0,-20224.0,-5071.0,-256.0,-255.0,-59.0,-21240.0,-17472.0,-15232.0,3098.0,-12786.0,-1987.0,-197.0,-144.0,-46.0,-11.97,6.97,7.82,-0.07,0.78,0.07
-5864.0,-19632.0,-9712.0,-4032.0,2564.0,8.0,-224.0,-252.0,-48.0,-560.0,-18912.0,-6688.0,-6926.0,21827.0,8926.0,-210.0,-148.0,-40.0,-1.61,9.92,1.69,0.95,-1.7,-0.06
2200.0,-32344.0,-4088.0,226.0,580.0,325.0,-256.0,-247.0,-0.0,4480.0,-15272.0,-3104.0,-6263.0,15098.0,7829.0,-178.0,-230.0,3.0,-2.43,8.68,-1.04,0.81,-2.21,-0.09
16.0,-32368.0,-6656.0,2064.0,64.0,1032.0,-224.0,-252.0,-0.0,8280.0,-13960.0,-4544.0,2822.0,-2478.0,3479.0,-146.0,-260.0,15.0,-1.39,11.57,-1.87,0.22,-0.06,0.06
13888.0,-29368.0,-3696.0,12.0,2048.0,-7072.0,-224.0,-250.0,-0.0,14728.0,-14136.0,-2928.0,-4966.0,1651.0,-7477.0,-157.0,-249.0,23.0,2.18,11.4,-4.22,-1.09,1.73,-0.08
4352.0,-17136.0,72.0,32.0,264.0,-14752.0,-252.0,-256.0,-0.0,928.0,-16248.0,2144.0,-83.0,-28265.0,-18015.0,-186.0,-216.0,2.0,-9.28,8.05,1.81,-1.73,2.22,0.03
-14056.0,-20320.0,32.0,80.0,-29655.0,-11260.0,-255.0,-248.0,-64.0,-16776.0,-17640.0,-10704.0,7867.0,-18778.0,-7398.0,-197.0,-132.0,-60.0,-6.8,6.18,7.69,-0.86,2.88,0.3
-15984.0,-17872.0,8.0,-2044.0,1024.0,1328.0,-220.0,-128.0,-0.0,-13008.0,-17432.0,-10912.0,2224.0,12548.0,10203.0,-185.0,-127.0,-68.0,-5.19,7.76,5.44,1.12,-2.25,-0.19
1368.0,-18048.0,-4064.0,-8192.0,584.0,2065.0,-216.0,-232.0,-46.0,-2640.0,-18752.0,-2856.0,-8670.0,29285.0,17137.0,-204.0,-172.0,-32.0,-4.24,10.35,2.86,1.73,-3.02,-0.17
272.0,-16976.0,-0.0,-3760.0,2304.0,2064.0,-245.0,-362.0,12.0,6288.0,-16216.0,528.0,-1480.0,18032.0,13880.0,-165.0,-257.0,13.0,-3.86,8.89,-3.42,1.04,-2.78,0.05
20480.0,-32408.0,-0.0,2816.0,2438.0,770.0,-104.0,-368.0,-0.0,19576.0,-13768.0,-1456.0,-0.0,-6045.0,-1609.0,-105.0,-295.0,25.0,1.18,9.72,-5.15,-0.4,0.94,0.04
12296.0,-18416.0,-6080.0,1152.0,18.0,-11136.0,-128.0,-375.0,17.0,12176.0,-17928.0,-5008.0,2674.0,-16590.0,-12475.0,-151.0,-257.0,20.0,0.05,11.48,-2.52,-1.33,2.77,0.02
4112.0,-32496.0,-1992.0,6.0,-24251.0,-16280.0,-208.0,-246.0,-27.0,-5608.0,-17864.0,-3336.0,2981.0,-24165.0,-14037.0,-208.0,-178.0,-33.0,-9.33,7.8,3.41,-1.84,2.13,-0.02
-16240.0,-16192.0,384.0,10.0,-14848.0,-7295.0,-224.0,-236.0,-80.0,-16096.0,-16240.0,-11464.0,5821.0,-13083.0,-5608.0,-198.0,-140.0,-76.0,-7.54,6.22,7.75,-0.63,1.49,0.14
-14080.0,-17856.0,-11968.0,-3264.0,1158.0,423.0,-216.0,-124.0,6.0,-11256.0,-18160.0,-10128.0,-1561.0,17737.0,11098.0,-199.0,-137.0,-68.0,-4.45,8.75,5.57,1.18,-2.58,-0.19
2112.0,-18880.0,-3008.0,40.0,1989.0,276.0,-223.0,-256.0,-40.0,-168.0,-18048.0,24.0,-6842.0,26999.0,15062.0,-197.0,-199.0,-8.0,-3.31,8.71,0.07,1.51,-3.19,-0.22
16448.0,-17376.0,-4024.0,129.0,12289.0,1282.0,-208.0,-367.0,20.0,17520.0,-15752.0,-1272.0,-2108.0,9156.0,7061.0,-147.0,-261.0,19.0,0.34,11.02,-3.54,0.42,-1.07,0.08
13336.0,-30216.0,-6928.0,529.0,1026.0,-3060.0,-122.0,-368.0,8.0,12960.0,-14224.0,-3144.0,1454.0,-10206.0,-5572.0,-122.0,-290.0,8.0,-0.13,9.8,-4.67,-0.75,1.7,-0.02
1056.0,-32512.0,-4096.0,-0.0,332.0,-15711.0,-248.0,-239.0,8.0,6224.0,-17400.0,-3520.0,2382.0,-15412.0,-14016.0,-188.0,-231.0,-9.0,-3.42,9.7,-1.13,-1.39,2.35,0.04
2576.0,-32752.0,-6144.0,3072.0,-19712.0,-16128.0,-222.0,-254.0,-57.0,-9432.0,-16976.0,-6544.0,447.0,-20902.0,-13911.0,-203.0,-155.0,-54.0,-3.35,5.51,7.37,-1.56,2.29,0.16
-24544.0,-32768.0,520.0,6400.0,1280.0,4384.0,-232.0,-240.0,-0.0,-21872.0,-16352.0,-12344.0,6587.0,9427.0,7560.0,-193.0,-130.0,-81.0,-6.92,6.93,8.29,0.99,-2.17,-0.2
-3072.0,-22000.0,-4096.0,-7680.0,32.0,3588.0,-254.0,-231.0,-0.0,-1080.0,-19752.0,-3192.0,-5108.0,23561.0,15592.0,-203.0,-198.0,-35.0,-4.76,9.64,0.23,1.63,-2.17,-0.06
2088.0,-32632.0,600.0,-8191.0,660.0,2376.0,-240.0,-375.0,-14.0,10368.0,-14848.0,768.0,-1991.0,18556.0,10545.0,-153.0,-272.0,13.0,-1.51,9.17,-4.41,1.09,-2.7,0.11
18560.0,-16256.0,-3776.0,1152.0,2188.0,2628.0,-126.0,-358.0,9.0,17152.0,-12112.0,-3176.0,2175.0,-11325.0,-3743.0,-115.0,-298.0,8.0,1.2,9.87,-4.01,-0.59,1.63,0.02
1152.0,-32640.0,-7144.0,5.0,2184.0,-10167.0,-223.0,-364.0,-0.0,6768.0,-17544.0,-5840.0,4067.0,-13035.0,-10652.0,-161.0,-262.0,3.0,-1.64,10.44,-1.5,-1.07,2.03,-0.05
-0.0,-32720.0,-1512.0,524.0,-15872.0,-19930.0,-222.0,-248.0,-30.0,-6992.0,-15720.0,-888.0,8286.0,-14669.0,-10762.0,-204.0,-182.0,-37.0,-3.63,7.28,3.85,-1.75,2.15,0.04
832.0,-32736.0,352.0,1702.0,-21376.0,522.0,-238.0,-238.0,-0.0,-17360.0,-15456.0,-10472.0,10055.0,-19371.0,-3463.0,-205.0,-135.0,-76.0,-10.58,4.75,5.47,-0.24,0.96,0.08
-14320.0,-18432.0,-11264.0,-2550.0,14336.0,185.0,-256.0,-247.0,-0.0,-10576.0,-19320.0,-11120.0,-2195.0,16841.0,9927.0,-201.0,-148.0,-66.0,-1.49,10.37,6.62,1.1,-1.82,-0.12
1336.0,-16320.0,-1824.0,-6099.0,2082.0,60.0,-235.0,-224.0,-0.0,2104.0,-16168.0,-128.0,-5673.0,23439.0,12037.0,-203.0,-198.0,-40.0,-4.08,8.24,-1.13,1.23,-2.6,-0.09
1088.0,-32160.0,-2016.0,644.0,12816.0,2.0,-227.0,-362.0,8.0,13328.0,-14600.0,-1992.0,-2644.0,11957.0,6887.0,-146.0,-275.0,17.0,-0.66,10.29,-3.01,0.6,-1.41,0.05
10824.0,-15808.0,-5632.0,2.0,-9728.0,544.0,-216.0,-364.0,-0.0,11896.0,-13576.0,-5968.0,3914.0,-11384.0,-4620.0,-134.0,-283.0,8.0,-0.31,11.12,-3.37,-0.85,1.63,-0.01
1040.0,-18080.0,-8184.0,262.0,8.0,-12208.0,-248.0,-255.0,8.0,4032.0,-17880.0,-5592.0,1003.0,-13628.0,-12841.0,-180.0,-240.0,-3.0,-2.51,9.72,-0.63,-1.28,2.53,0.04
2184.0,-17344.0,-2296.0,2048.0,-19932.0,-15358.0,-255.0,-247.0,-56.0,-2184.0,-16880.0,-4504.0,2875.0,-19028.0,-13575.0,-219.0,-177.0,-51.0,-5.01,6.78,2.61,-1.37,2.62,0.2
8.0,-16640.0,672.0,3074.0,-15232.0,-6144.0,-256.0,-128.0,6.0,-15400.0,-16704.0,-10568.0,5804.0,-10623.0,-2825.0,-196.0,-128.0,-88.0,-8.51,5.81,7.8,-0.24,0.01,-0.02
-11880.0,-17904.0,-10688.0,-3826.0,41.0,1644.0,-228.0,-232.0,-0.0,-7792.0,-18904.0,-10464.0,-3424.0,13671.0,9130.0,-194.0,-137.0,-92.0,-4.27,8.61,6.05,0.78,-1.66,-0.24
16.0,-18432.0,-4096.0,-6014.0,192.0,2056.0,-248.0,-243.0,-0.0,-768.0,-17752.0,-2280.0,-2152.0,22536.0,14555.0,-213.0,-193.0,-45.0,-4.45,8.28,-0.13,1.43,-2.76,-0.15
976.0,-32640.0,-3960.0,-8000.0,16928.0,774.0,-256.0,-256.0,-0.0,12696.0,-16000.0,-1984.0,-3497.0,15168.0,7269.0,-179.0,-261.0,14.0,-2.97,10.35,-3.39,1.02,-1.52,0.16
12800.0,-29152.0,-3040.0,3.0,2112.0,546.0,-224.0,-382.0,8.0,12336.0,-13592.0,-4320.0,1998.0,-8622.0,-3389.0,-144.0,-277.0,8.0,0.15,9.53,-4.12,-0.4,1.21,0.01
9280.0,-17384.0,-6128.0,97.0,3464.0,-10239.0,-236.0,-355.0,6.0,8488.0,-16456.0,-4184.0,-340.0,-9175.0,-10926.0,-185.0,-247.0,1.0,-1.35,10.54,0.05,-1.17,1.79,0.04
2112.0,-16368.0,-4328.0,1705.0,-19968.0,-15319.0,-224.0,-242.0,-46.0,-4536.0,-17584.0,-8368.0,5549.0,-18512.0,-10116.0,-220.0,-183.0,-33.0,-6.2,6.44,4.15,-1.3,1.9,0.06
-15344.0,-32544.0,-0.0,9496.0,2340.0,269.0,-240.0,-240.0,-64.0,-12936.0,-17256.0,-12632.0,2142.0,7058.0,4380.0,-204.0,-152.0,-65.0,-2.02,9.62,10.35,-0.01,-0.95,-0.13
-7872.0,-32376.0,-8184.0,-4092.0,684.0,914.0,-238.0,-245.0,-51.0,-5472.0,-17872.0,-5304.0,-1474.0,17996.0,12878.0,-202.0,-177.0,-51.0,-6.12,8.34,-0.14,1.32,-2.43,-0.05
6288.0,-16384.0,-1368.0,-5833.0,22597.0,11157.0,-179.0,-261.0,9.0,7832.0,-15280.0,-1440.0,-6835.0,19878.0,10054.0,-169.0,-259.0,14.0,-0.64,9.02,-0.82,1.01,-2.51,0.03
13088.0,-29664.0,-6784.0,-1752.0,708.0,-0.0,-119.0,-382.0,13.0,13096.0,-13416.0,-5520.0,-83.0,-1536.0,1498.0,-108.0,-276.0,14.0,1.02,10.6,-2.7,-0.26,0.18,0.03
9088.0,-16384.0,-7936.0,5.0,1332.0,-5981.0,-222.0,-367.0,9.0,9504.0,-14440.0,-5640.0,2463.0,-7816.0,-6896.0,-130.0,-281.0,14.0,0.04,10.18,-3.17,-0.77,1.44,-0.04
64.0,-32768.0,-2544.0,9.0,8.0,-16056.0,-242.0,-240.0,1.0,5416.0,-17832.0,-2360.0,3055.0,-16060.0,-13614.0,-178.0,-240.0,1.0,-3.57,9.73,0.16,-1.47,2.71,0.09
1088.0,-32672.0,-0.0,3734.0,-21372.0,-16096.0,-251.0,-240.0,-47.0,-9776.0,-16808.0,-6472.0,4106.0,-20710.0,-12568.0,-210.0,-153.0,-59.0,-4.57,6.4,6.04,-1.52,1.92,0.13
-24480.0,-32624.0,664.0,1540.0,-3956.0,901.0,-238.0,-234.0,-0.0,-22888.0,-16088.0,-11888.0,2033.0,3642.0,3485.0,-204.0,-137.0,-92.0,-8.03,5.88,8.31,0.71,-1.33,-0.12
512.0,-32760.0,-8064.0,-10842.0,1154.0,24.0,-248.0,-234.0,-78.0,-4640.0,-17960.0,-5704.0,-7655.0,22469.0,14985.0,-213.0,-166.0,-62.0,-4.37,9.37,1.99,1.52,-2.33,-0.2
400.0,-32624.0,-3296.0,-5448.0,177.0,1536.0,-240.0,-250.0,-16.0,4968.0,-16696.0,320.0,-5423.0,18917.0,10363.0,-186.0,-249.0,-14.0,-4.47,8.61,-2.62,1.38,-2.43,0.09
12544.0,-29120.0,-6128.0,832.0,4352.0,553.0,-221.0,-379.0,-0.0,16952.0,-12528.0,-2560.0,1690.0,5394.0,3390.0,-133.0,-281.0,4.0,1.24,10.38,-4.51,0.23,-0.53,0.07
13952.0,-16312.0,-6808.0,58.0,5217.0,-11943.0,-127.0,-383.0,-0.0,12920.0,-16240.0,-5576.0,3322.0,-17894.0,-11081.0,-142.0,-269.0,11.0,-0.7,11.49,-4.63,-1.1,2.7,-0.01
1664.0,-17728.0,-2416.0,288.0,1792.0,-20399.0,-247.0,-248.0,-24.0,16.0,-17768.0,-1376.0,-396.0,-15371.0,-17530.0,-217.0,-206.0,-23.0,-7.16,8.54,1.13,-1.77,2.33,0.04
832.0,-15832.0,-0.0,1829.0,-23040.0,-13184.0,-248.0,-236.0,-75.0,-9664.0,-14976.0,-8200.0,2967.0,-19865.0,-10860.0,-203.0,-138.0,-83.0,-4.79,5.88,6.49,-1.3,2.5,0.33
