Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
-7800.0,-32192.0,-4592.0,544.0,2050.0,268.0,-383.0,-200.0,2.0,-5152.0,-16560.0,-3736.0,3932.0,11243.0,6471.0,-274.0,-199.0,-187.0,-2.77,9.21,-2.83,0.84,-0.06,-1.28
2056.0,-32256.0,576.0,514.0,3082.0,-3011.0,-375.0,-255.0,38.0,2856.0,-19352.0,-7904.0,3020.0,1897.0,-2050.0,-276.0,-183.0,-148.0,-1.65,10.09,1.15,0.66,0.07,-1.06
2064.0,-16352.0,-0.0,436.0,800.0,48.0,-374.0,-238.0,70.0,4216.0,-15592.0,-5344.0,7961.0,1993.0,1376.0,-278.0,-193.0,-138.0,-1.64,9.82,-0.51,0.36,0.03,-0.76
6152.0,-15984.0,112.0,392.0,576.0,48.0,-384.0,-246.0,9.0,6472.0,-13416.0,-5776.0,10307.0,-2249.0,4.0,-270.0,-210.0,-96.0,-0.15,9.3,-0.29,0.23,0.43,-0.8
520.0,-15336.0,544.0,1028.0,-0.0,3078.0,-384.0,-255.0,-0.0,1536.0,-14664.0,-5544.0,8276.0,429.0,-1491.0,-276.0,-211.0,-78.0,-2.28,9.47,-0.5,0.31,0.11,-0.99
568.0,-14816.0,-5280.0,9491.0,36.0,-0.0,-376.0,-250.0,62.0,5088.0,-14600.0,-5936.0,8169.0,5238.0,1686.0,-273.0,-218.0,-66.0,-0.98,10.09,-0.65,0.38,-0.05,-1.31
-1400.0,-31968.0,384.0,9156.0,1280.0,2384.0,-371.0,-234.0,28.0,-984.0,-14736.0,-12176.0,5871.0,9422.0,3934.0,-265.0,-225.0,-32.0,-1.57,13.03,1.12,0.64,-0.67,-2.09
96.0,-23040.0,-18296.0,4105.0,12330.0,8289.0,-252.0,-242.0,9.0,3624.0,-20568.0,-14320.0,-151.0,17038.0,9181.0,-231.0,-247.0,17.0,2.06,15.88,0.68,0.24,-2.86,-2.78
64.0,-27632.0,264.0,2112.0,280.0,-14300.0,-220.0,-446.0,2.0,1168.0,-23072.0,2472.0,-16810.0,-8625.0,-6693.0,-221.0,-275.0,-8.0,-8.72,4.11,-5.09,0.21,-1.13,-0.78
-432.0,-32240.0,528.0,-22528.0,-4095.0,-16159.0,-242.0,-446.0,5.0,-984.0,-17096.0,4512.0,-20997.0,-4130.0,-10851.0,-257.0,-283.0,-68.0,-5.12,2.7,0.28,-0.28,0.98,3.54
792.0,-16328.0,4144.0,-10634.0,-16128.0,-10216.0,-414.0,-448.0,6.0,-4328.0,-12560.0,4608.0,-12459.0,-10830.0,-7111.0,-278.0,-261.0,-133.0,-4.02,6.92,0.63,-1.11,1.45,4.37
1024.0,-10752.0,64.0,528.0,-3991.0,4128.0,-416.0,-255.0,16.0,-216.0,-6416.0,-2024.0,-17033.0,-8638.0,-5173.0,-283.0,-216.0,-188.0,-1.84,13.46,-0.55,-1.98,1.16,4.37
1664.0,-24504.0,-27008.0,2050.0,353.0,29.0,-410.0,-189.0,35.0,2448.0,-2960.0,-24184.0,-3939.0,7148.0,-3047.0,-282.0,-189.0,-221.0,0.52,10.17,-1.85,0.36,-0.68,-0.02
-7904.0,-31600.0,-12288.0,2309.0,1026.0,1478.0,-442.0,-254.0,32.0,8992.0,-29136.0,-13760.0,21083.0,-19772.0,-7826.0,-310.0,-201.0,-200.0,-3.18,8.36,0.39,-0.1,4.08,-1.34
-8176.0,-31728.0,9360.0,1561.0,1.0,262.0,-383.0,-256.0,53.0,8496.0,-12384.0,2472.0,8105.0,12318.0,4472.0,-324.0,-213.0,-186.0,-2.76,10.04,-2.5,0.86,-1.48,-1.15
1808.0,-29600.0,3360.0,2049.0,265.0,-3243.0,-384.0,-255.0,64.0,5352.0,-13680.0,-4120.0,5080.0,1478.0,520.0,-318.0,-207.0,-154.0,-4.24,10.01,-0.8,0.43,-0.16,-1.04
2640.0,-16376.0,112.0,643.0,-6108.0,1284.0,-384.0,-247.0,2.0,2440.0,-16648.0,-5744.0,14408.0,-5587.0,-1153.0,-325.0,-225.0,-120.0,-2.96,9.54,-0.35,0.32,0.41,-0.91
1112.0,-30656.0,128.0,322.0,132.0,262.0,-347.0,-256.0,40.0,4048.0,-14432.0,-4744.0,3940.0,6131.0,-1416.0,-326.0,-246.0,-80.0,-2.73,9.39,-0.16,0.41,-0.05,-1.02
1256.0,-15744.0,-9728.0,16912.0,2209.0,3.0,-384.0,-235.0,72.0,4328.0,-12072.0,-11648.0,19148.0,-674.0,2843.0,-320.0,-235.0,-53.0,0.61,10.64,0.85,0.41,0.1,-1.53
-0.0,-32512.0,-15320.0,12289.0,10790.0,330.0,-320.0,-240.0,1.0,240.0,-18320.0,-17472.0,17350.0,9392.0,5866.0,-314.0,-244.0,19.0,1.7,17.89,3.64,0.71,-0.55,-2.82
296.0,-31544.0,680.0,2161.0,17536.0,16.0,-511.0,-255.0,80.0,4032.0,-30136.0,1544.0,-21933.0,16256.0,85.0,-256.0,-261.0,76.0,0.48,14.38,-1.18,0.47,0.02,-2.28
-1024.0,-32640.0,384.0,32.0,6238.0,-8062.0,-256.0,-440.0,5.0,-784.0,-24304.0,4304.0,-17351.0,-5784.0,-4507.0,-256.0,-276.0,21.0,-5.4,5.08,0.12,0.26,-1.66,0.86
-0.0,-12752.0,7256.0,-24300.0,-6911.0,-14071.0,-352.0,-448.0,64.0,-160.0,-12040.0,7376.0,-17603.0,-2418.0,-9059.0,-268.0,-266.0,-59.0,-2.43,1.56,1.66,-0.74,1.56,4.16
144.0,-11488.0,6152.0,-11259.0,-15344.0,-7150.0,-384.0,-252.0,16.0,-4200.0,-10216.0,4376.0,-13550.0,-10277.0,-6115.0,-282.0,-250.0,-115.0,-6.05,6.98,-0.87,-1.46,-0.09,4.37
1152.0,-16256.0,-7528.0,1168.0,-20973.0,514.0,-383.0,-256.0,66.0,9704.0,-10712.0,-8536.0,-9648.0,-21629.0,-8123.0,-267.0,-210.0,-173.0,-2.96,13.53,0.25,-2.24,1.38,3.84
2568.0,-16368.0,-28528.0,10752.0,12544.0,1025.0,-254.0,-190.0,-0.0,1616.0,-7520.0,-14408.0,18832.0,10785.0,-1844.0,-250.0,-182.0,-213.0,7.91,12.62,0.19,1.73,0.26,-2.37
-7616.0,-31736.0,152.0,-9831.0,4240.0,2048.0,-389.0,-191.0,-0.0,-13152.0,-24384.0,15880.0,-15876.0,27321.0,-9990.0,-266.0,-196.0,-203.0,-14.22,7.16,-6.59,1.25,-0.8,-1.16
8840.0,-20416.0,-8192.0,136.0,-3879.0,6176.0,-383.0,-192.0,76.0,4560.0,-19048.0,-4048.0,5415.0,-6009.0,-2322.0,-266.0,-193.0,-162.0,-3.2,10.42,-0.78,0.63,0.93,-0.92
104.0,-12240.0,-5848.0,2308.0,2184.0,285.0,-382.0,-239.0,96.0,2456.0,-12576.0,-4208.0,16611.0,2481.0,4516.0,-265.0,-205.0,-151.0,-0.11,9.28,-0.39,0.39,-0.07,-0.88
640.0,-16240.0,2568.0,2064.0,265.0,36.0,-366.0,-256.0,-0.0,4152.0,-14376.0,-4064.0,8414.0,7793.0,3715.0,-263.0,-223.0,-121.0,0.1,8.92,-1.02,0.47,-0.59,-1.1
288.0,-14304.0,-4352.0,96.0,304.0,9.0,-350.0,-254.0,1.0,6472.0,-11488.0,-4472.0,7267.0,12156.0,250.0,-266.0,-218.0,-93.0,1.3,9.97,0.15,0.44,-0.06,-1.43
1704.0,-19440.0,-11232.0,17732.0,4197.0,5.0,-255.0,-255.0,64.0,3592.0,-18000.0,-14000.0,11220.0,10218.0,1820.0,-245.0,-215.0,-51.0,0.23,14.01,2.1,0.8,-0.15,-2.49
-16096.0,-23512.0,-26296.0,3088.0,16954.0,18816.0,-256.0,-250.0,74.0,2264.0,-22896.0,-4848.0,-10285.0,32767.0,12620.0,-221.0,-220.0,-3.0,4.44,16.35,-1.51,0.49,-3.23,-3.49
-0.0,-32656.0,4512.0,4136.0,1424.0,-16096.0,-248.0,-253.0,69.0,2048.0,-28824.0,3632.0,-17399.0,-9007.0,-5790.0,-215.0,-233.0,-21.0,-6.73,6.65,-1.85,0.27,-1.59,-0.03
-4992.0,-31040.0,-0.0,-20443.0,4108.0,-5848.0,-247.0,-228.0,-0.0,-24.0,-16664.0,3320.0,-29298.0,963.0,-9571.0,-219.0,-232.0,-82.0,-6.36,1.78,0.04,-0.45,0.28,4.25
8.0,-10144.0,8296.0,-11260.0,-9835.0,3201.0,-256.0,-256.0,62.0,-4928.0,-7144.0,10688.0,-9194.0,-13024.0,-7404.0,-238.0,-202.0,-130.0,-4.44,6.0,0.09,-1.51,1.66,4.37
2128.0,-16384.0,-4096.0,149.0,-24042.0,1412.0,-248.0,-174.0,18.0,3392.0,-9816.0,-5888.0,-14998.0,-26991.0,-8838.0,-230.0,-173.0,-179.0,-6.55,15.11,-1.92,-1.97,1.48,4.37
576.0,-20160.0,80.0,2052.0,19857.0,2048.0,-230.0,-157.0,49.0,2160.0,-7920.0,-14400.0,4862.0,13953.0,-3.0,-233.0,-157.0,-202.0,-3.14,5.47,-0.44,1.11,0.94,-3.4
1216.0,-32768.0,88.0,32176.0,-0.0,2224.0,-251.0,-256.0,4.0,1224.0,-32768.0,-10992.0,-18612.0,10099.0,-11261.0,-233.0,-159.0,-178.0,-13.15,12.49,-3.81,0.83,0.94,-1.96
-0.0,-11256.0,-4032.0,16384.0,-7076.0,2056.0,-255.0,-159.0,64.0,7384.0,-11224.0,-472.0,25019.0,-7969.0,-558.0,-249.0,-161.0,-164.0,0.94,9.17,-0.25,0.53,1.59,-1.05
608.0,-14192.0,-3008.0,9233.0,172.0,59.0,-255.0,-158.0,64.0,5864.0,-13616.0,-3656.0,9385.0,10286.0,3077.0,-243.0,-162.0,-151.0,3.23,10.06,-0.47,0.41,-0.77,-0.9
96.0,-15744.0,1096.0,1600.0,2056.0,1333.0,-255.0,-167.0,-0.0,256.0,-14520.0,-7056.0,7997.0,1470.0,1953.0,-247.0,-171.0,-119.0,-3.87,9.46,0.2,0.5,-0.44,-1.09
1040.0,-13776.0,352.0,2576.0,48.0,5395.0,-255.0,-255.0,16.0,5464.0,-10760.0,-5424.0,5458.0,6546.0,10724.0,-243.0,-179.0,-94.0,-1.07,9.38,-0.09,0.54,-0.28,-1.35
16.0,-19704.0,-12216.0,20597.0,73.0,2184.0,-255.0,-240.0,27.0,4576.0,-16984.0,-13512.0,24813.0,-2477.0,4459.0,-256.0,-178.0,-71.0,-0.95,13.29,1.43,0.62,0.14,-2.4
-9904.0,-20368.0,-13008.0,520.0,21361.0,12296.0,-256.0,-256.0,80.0,5288.0,-21200.0,-12992.0,-8315.0,31808.0,8433.0,-256.0,-188.0,-0.0,11.9,15.49,0.02,-0.12,-2.48,-3.29
832.0,-32720.0,608.0,138.0,4620.0,-16128.0,-243.0,-238.0,-0.0,-1776.0,-29224.0,2000.0,-11367.0,-16951.0,-3598.0,-227.0,-201.0,-0.0,-10.93,6.18,-4.06,0.11,-1.42,-0.11
472.0,-30624.0,544.0,-24054.0,6403.0,-7936.0,-240.0,-230.0,64.0,-5576.0,-9280.0,9920.0,-26657.0,11441.0,-32768.0,-242.0,-196.0,-64.0,-5.07,1.51,0.05,0.04,-0.34,4.0
1344.0,-10240.0,5168.0,-11738.0,-9975.0,-11262.0,-256.0,-254.0,-0.0,-2576.0,-8432.0,7416.0,-6707.0,-9908.0,-6588.0,-247.0,-181.0,-90.0,-4.17,5.8,0.39,-1.08,1.25,4.37
2560.0,-11904.0,592.0,1719.0,-20988.0,-6143.0,-375.0,-232.0,70.0,6856.0,-10152.0,-5120.0,-11806.0,-24138.0,-7731.0,-263.0,-166.0,-129.0,-2.13,15.36,-0.37,-1.89,2.2,4.37
32.0,-23488.0,-32496.0,-3071.0,6724.0,52.0,-256.0,-127.0,68.0,2328.0,-3304.0,-25200.0,8298.0,16879.0,739.0,-260.0,-129.0,-173.0,1.39,8.64,-0.15,0.81,-0.63,-1.7
-14336.0,-32768.0,5128.0,26641.0,-0.0,816.0,-384.0,-223.0,78.0,720.0,-26952.0,-12040.0,1622.0,-24033.0,-3729.0,-278.0,-123.0,-169.0,-17.79,6.28,-3.96,0.89,1.64,-2.84
784.0,-16376.0,648.0,536.0,1296.0,782.0,-424.0,-218.0,98.0,14464.0,-9112.0,-6952.0,18974.0,-3437.0,-812.0,-291.0,-134.0,-135.0,3.18,8.93,-0.15,0.21,1.17,-0.89
-2048.0,-13312.0,-3040.0,562.0,392.0,2048.0,-384.0,-124.0,1.0,1968.0,-16688.0,-4968.0,12845.0,4243.0,558.0,-300.0,-133.0,-119.0,1.69,9.13,-0.62,0.4,-0.3,-1.01
1472.0,-15792.0,1088.0,2049.0,128.0,384.0,-384.0,-240.0,-0.0,1480.0,-13048.0,-7040.0,6813.0,3854.0,987.0,-316.0,-142.0,-99.0,-1.73,9.09,-0.38,0.6,-0.47,-1.21
416.0,-14840.0,320.0,804.0,2211.0,3440.0,-384.0,-221.0,53.0,4208.0,-12152.0,-7016.0,7627.0,9578.0,-120.0,-311.0,-144.0,-68.0,-1.21,9.31,0.29,0.59,-0.39,-1.53
-0.0,-19296.0,-14080.0,20624.0,128.0,1092.0,-380.0,-223.0,84.0,4720.0,-16712.0,-14952.0,17211.0,3900.0,4275.0,-323.0,-162.0,-27.0,0.52,14.54,0.85,0.83,-0.09,-2.55
1032.0,-28672.0,560.0,-500.0,20656.0,10241.0,-384.0,-256.0,2.0,3864.0,-23832.0,-4880.0,-11609.0,29664.0,5781.0,-295.0,-168.0,59.0,1.82,13.87,-0.5,0.38,-2.92,-3.05
64.0,-29648.0,4096.0,1665.0,3846.0,-13311.0,-256.0,-239.0,49.0,1392.0,-25672.0,2904.0,-4186.0,-11030.0,-2475.0,-262.0,-202.0,53.0,-5.09,5.56,-1.1,0.33,-1.64,-0.15
296.0,-16248.0,96.0,-21716.0,1024.0,-30109.0,-336.0,-248.0,96.0,3456.0,-16968.0,3144.0,-24173.0,4823.0,-18430.0,-262.0,-212.0,-10.0,-5.7,1.92,0.3,-0.07,0.45,3.95
272.0,-11752.0,8200.0,-11216.0,-12288.0,-8956.0,-352.0,-212.0,68.0,-1656.0,-8856.0,7696.0,-7022.0,-13942.0,-8815.0,-278.0,-221.0,-62.0,-3.29,6.09,1.14,-1.22,1.79,4.37
-0.0,-14256.0,-0.0,1452.0,-13692.0,8.0,-347.0,-204.0,16.0,4424.0,-7272.0,-4504.0,-27615.0,-16628.0,-12208.0,-283.0,-196.0,-119.0,-0.21,14.21,1.04,-2.69,1.32,4.37
-0.0,-24576.0,-32768.0,512.0,17657.0,512.0,-352.0,-176.0,64.0,3104.0,-8136.0,-28912.0,7162.0,24130.0,2124.0,-282.0,-164.0,-170.0,8.61,11.91,-1.72,1.27,-0.48,-2.11
-11240.0,-11232.0,2432.0,-13322.0,7727.0,-3787.0,-283.0,-176.0,-148.0,-25528.0,-26160.0,-4904.0,-18518.0,24033.0,-3695.0,-278.0,-176.0,-150.0,-13.94,0.56,-7.33,0.59,0.16,-1.81
9600.0,-31232.0,104.0,29001.0,-4032.0,393.0,-362.0,-255.0,12.0,8192.0,-30256.0,-2472.0,22001.0,-8156.0,3349.0,-293.0,-191.0,-98.0,1.39,7.69,-1.96,0.57,1.66,-1.22
-6648.0,-31560.0,40.0,18432.0,2148.0,2304.0,-381.0,-204.0,1.0,504.0,-11464.0,-2200.0,11373.0,2303.0,1948.0,-289.0,-184.0,-96.0,2.29,9.84,-0.27,0.26,-0.15,-0.81
416.0,-15104.0,2056.0,1184.0,4626.0,2371.0,-368.0,-188.0,32.0,2656.0,-15344.0,-4656.0,14046.0,3908.0,4276.0,-282.0,-192.0,-68.0,-1.79,9.57,-0.69,0.35,-0.31,-0.92
2712.0,-14152.0,1136.0,1204.0,7330.0,11.0,-344.0,-190.0,69.0,6016.0,-13944.0,-8080.0,12376.0,2635.0,5.0,-279.0,-194.0,-37.0,-0.3,9.16,0.35,0.49,-0.3,-1.26
1560.0,-31912.0,-14720.0,72.0,2312.0,2208.0,-343.0,-256.0,76.0,2736.0,-17104.0,-12184.0,19901.0,865.0,2424.0,-279.0,-184.0,-3.0,-0.22,12.34,2.57,0.8,-0.12,-2.36
-10176.0,-24192.0,-25824.0,13584.0,16528.0,11335.0,-320.0,-256.0,-0.0,-7184.0,-21064.0,-24792.0,-5412.0,28192.0,8244.0,-259.0,-201.0,28.0,3.18,17.36,-2.19,0.78,-3.58,-3.6
1024.0,-31440.0,6464.0,513.0,1037.0,-13563.0,-224.0,-248.0,8.0,5496.0,-28104.0,7472.0,-23416.0,-12044.0,-7822.0,-219.0,-237.0,46.0,-11.12,6.29,-5.31,0.31,-1.01,-0.76
536.0,-22504.0,8472.0,-22235.0,158.0,-16253.0,-230.0,-411.0,64.0,2072.0,-22648.0,6456.0,-20923.0,2173.0,4912.0,-225.0,-256.0,-16.0,-5.28,1.18,-0.65,-0.34,0.84,3.59
1312.0,-11984.0,8192.0,-15870.0,-15096.0,-12224.0,-254.0,-252.0,4.0,-304.0,-9792.0,10536.0,-12624.0,-11434.0,-9124.0,-238.0,-250.0,-75.0,-4.35,4.6,0.12,-1.39,1.31,4.37
576.0,-14992.0,280.0,-15869.0,-15232.0,-8192.0,-256.0,-227.0,2.0,-552.0,-7040.0,88.0,-24680.0,-13058.0,-8795.0,-245.0,-215.0,-115.0,-2.79,14.26,-0.96,-2.16,1.04,4.37
-5624.0,-30896.0,-32768.0,-8608.0,1490.0,1089.0,-240.0,-192.0,65.0,4824.0,-4816.0,-32680.0,-6388.0,12164.0,9285.0,-236.0,-192.0,-170.0,-2.59,8.81,-2.56,0.9,-1.17,-1.02
18080.0,-32768.0,1032.0,66.0,-0.0,1.0,-232.0,-191.0,66.0,-10376.0,-28024.0,-3336.0,13335.0,-26380.0,-18457.0,-224.0,-177.0,-147.0,-19.61,4.46,-5.72,1.18,2.57,-3.24
200.0,-31904.0,2688.0,14352.0,10752.0,69.0,-242.0,-188.0,104.0,24496.0,-13584.0,-1616.0,10649.0,-654.0,-2662.0,-240.0,-189.0,-118.0,5.08,9.3,-1.09,0.06,1.23,-0.98
-1016.0,-15344.0,-2040.0,451.0,5024.0,625.0,-256.0,-189.0,-0.0,1320.0,-16640.0,-2496.0,12847.0,9654.0,2121.0,-232.0,-188.0,-119.0,0.52,9.82,-1.01,0.44,-0.92,-0.81
1072.0,-30144.0,-7656.0,546.0,5264.0,1288.0,-249.0,-204.0,-0.0,1744.0,-14792.0,-4056.0,14400.0,4215.0,2388.0,-233.0,-189.0,-87.0,-2.68,9.22,-0.9,0.43,-0.48,-0.88
2048.0,-16256.0,-0.0,2092.0,144.0,5123.0,-236.0,-200.0,72.0,2440.0,-14512.0,-7776.0,2509.0,6178.0,-1910.0,-227.0,-196.0,-54.0,0.66,9.15,0.45,0.61,-0.46,-1.3
4496.0,-15824.0,-12288.0,15626.0,16.0,2689.0,-256.0,-248.0,70.0,-648.0,-14744.0,-10888.0,21667.0,1818.0,2800.0,-220.0,-191.0,-38.0,-2.18,12.05,2.11,0.77,-0.02,-2.14
-6656.0,-23184.0,-24512.0,386.0,16425.0,8194.0,-256.0,-255.0,-0.0,-5424.0,-22712.0,-25720.0,10791.0,12580.0,12378.0,-198.0,-191.0,9.0,2.27,19.61,1.74,0.57,-3.49,-3.18
-0.0,-32720.0,128.0,8.0,2884.0,-11060.0,-222.0,-231.0,9.0,11072.0,-29592.0,1384.0,-18992.0,-7828.0,-5219.0,-163.0,-199.0,-1.0,-13.89,9.3,-6.35,0.12,0.13,-1.07
-832.0,-22528.0,6024.0,258.0,10.0,-8088.0,-254.0,-256.0,65.0,-48.0,-17808.0,4920.0,-26197.0,3357.0,-6692.0,-186.0,-213.0,-45.0,-4.55,0.65,-0.32,0.03,-0.31,3.06
32.0,-12176.0,8200.0,-23117.0,-3383.0,-8115.0,-247.0,-252.0,32.0,-672.0,-9040.0,10352.0,-15885.0,-3623.0,-9427.0,-216.0,-205.0,-92.0,-3.61,3.42,1.11,-0.95,1.08,4.37
4448.0,-14288.0,2208.0,1552.0,-26368.0,1025.0,-240.0,-256.0,2.0,-680.0,-7848.0,5920.0,-17938.0,-22595.0,-7740.0,-227.0,-201.0,-133.0,-3.87,18.31,-0.73,-2.48,1.35,4.37
-6120.0,1296.0,-32768.0,-0.0,2066.0,2744.0,-253.0,-248.0,64.0,-976.0,-1464.0,-32768.0,-4351.0,22188.0,3183.0,-236.0,-152.0,-199.0,1.87,10.5,-1.85,0.86,-1.87,-0.98
17560.0,-32768.0,-31680.0,272.0,-32768.0,-21415.0,-256.0,-256.0,82.0,-8832.0,-9928.0,-15856.0,32767.0,-32768.0,-8982.0,-254.0,-150.0,-174.0,-18.43,7.86,-2.39,1.26,3.03,-3.51
28928.0,-32736.0,10752.0,512.0,272.0,268.0,-382.0,-234.0,64.0,31120.0,-18704.0,6488.0,23644.0,4067.0,15438.0,-272.0,-174.0,-130.0,2.47,10.7,1.15,-0.12,-0.23,-0.95
-3552.0,-29408.0,-5760.0,1093.0,196.0,277.0,-382.0,-254.0,89.0,2456.0,-15264.0,-3808.0,16809.0,1623.0,1498.0,-278.0,-173.0,-133.0,-2.29,9.71,-0.84,0.49,-0.96,-0.97
4304.0,-15344.0,2184.0,12416.0,1360.0,136.0,-376.0,-256.0,32.0,4208.0,-15280.0,-8864.0,12115.0,354.0,-637.0,-282.0,-179.0,-92.0,-2.17,9.49,0.36,0.55,-0.19,-1.11
528.0,-13952.0,656.0,4.0,333.0,4354.0,-382.0,-250.0,66.0,136.0,-15472.0,-4600.0,4260.0,5270.0,-2333.0,-286.0,-182.0,-60.0,-2.79,9.32,-0.19,0.61,-0.04,-1.52
1952.0,-15600.0,-13296.0,17453.0,624.0,1074.0,-382.0,-256.0,88.0,1304.0,-14072.0,-15808.0,20010.0,-2027.0,2638.0,-290.0,-191.0,-40.0,1.09,12.53,2.09,0.67,0.28,-2.08
