Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
304.0,-32768.0,-1768.0,-974.0,794.0,128.0,69.0,-202.0,2.0,624.0,-16800.0,32.0,-265.0,1400.0,931.0,89.0,-198.0,11.0,-4.83,8.22,0.33,-0.04,-0.11,0.01
16.0,-32592.0,-1664.0,34.0,1.0,-87.0,65.0,-209.0,-0.0,216.0,-16736.0,-512.0,495.0,182.0,164.0,85.0,-197.0,5.0,-4.96,8.06,0.55,-0.05,-0.05,0.01
192.0,-32224.0,-1528.0,4.0,1282.0,72.0,77.0,-256.0,-204.0,64.0,-16520.0,-336.0,-1179.0,1377.0,-39.0,87.0,-193.0,-2.0,-4.95,8.03,0.71,-0.07,-0.07,0.0
-4856.0,-32432.0,64.0,24.0,128.0,8.0,82.0,-219.0,-0.0,256.0,-16264.0,-152.0,-9.0,184.0,76.0,90.0,-192.0,-1.0,-5.2,7.88,0.4,-0.08,-0.01,0.0
64.0,-32600.0,-1448.0,1.0,3.0,82.0,64.0,-200.0,-0.0,-360.0,-16656.0,-152.0,-180.0,205.0,118.0,88.0,-197.0,-3.0,-5.35,7.9,0.61,-0.07,-0.0,0.0
-5504.0,-32128.0,-1400.0,844.0,18.0,2.0,68.0,-204.0,-207.0,-32.0,-16712.0,-264.0,754.0,-46.0,204.0,84.0,-201.0,-7.0,-4.97,7.98,0.34,-0.05,-0.01,0.01
16.0,-32248.0,-2048.0,74.0,3.0,134.0,64.0,-204.0,-196.0,-8.0,-16368.0,-640.0,-478.0,159.0,321.0,88.0,-194.0,5.0,-4.66,8.1,0.55,-0.04,-0.01,-0.02
672.0,-16256.0,-1696.0,268.0,-831.0,134.0,64.0,-253.0,-0.0,896.0,-15880.0,-1272.0,-905.0,-91.0,-548.0,92.0,-196.0,254.0,-5.01,8.1,0.49,-0.05,0.13,-0.15
-4608.0,-32624.0,-1024.0,66.0,74.0,68.0,76.0,-204.0,-204.0,-496.0,-16528.0,-760.0,-804.0,2005.0,1187.0,89.0,-193.0,2.0,-5.2,7.98,0.77,-0.05,-0.16,-0.2
1032.0,-32640.0,-2032.0,8.0,161.0,772.0,64.0,-256.0,-201.0,1016.0,-16808.0,-1336.0,-661.0,679.0,749.0,93.0,-194.0,-3.0,-4.9,8.05,0.37,-0.07,-0.02,-0.23
-4736.0,-32728.0,-1528.0,-0.0,609.0,264.0,24.0,-253.0,-196.0,-272.0,-16520.0,-656.0,254.0,967.0,998.0,99.0,-203.0,2.0,-5.57,7.63,0.39,-0.05,-0.04,-0.24
-4944.0,-32768.0,-1976.0,240.0,2.0,304.0,72.0,-206.0,-204.0,-760.0,-16536.0,-1152.0,998.0,733.0,778.0,98.0,-199.0,-10.0,-5.64,7.52,0.73,-0.04,-0.11,-0.22
-4864.0,-16368.0,-4064.0,72.0,785.0,768.0,72.0,-208.0,-208.0,168.0,-15824.0,-3480.0,1105.0,1229.0,1908.0,104.0,-203.0,-11.0,-4.57,8.38,0.9,0.06,-0.06,-0.43
-6272.0,-18112.0,-3320.0,-2346.0,1421.0,-1624.0,66.0,-207.0,-199.0,-680.0,-16504.0,-2576.0,-620.0,1840.0,42.0,105.0,-205.0,-8.0,-6.4,8.17,0.73,0.12,-0.26,-0.49
208.0,-32696.0,-4080.0,-3019.0,-1920.0,-3023.0,66.0,-206.0,-222.0,1368.0,-17856.0,-3928.0,-2264.0,-2600.0,-1255.0,108.0,-213.0,-16.0,-6.41,8.85,-0.41,0.23,0.24,-0.6
-3936.0,-32768.0,-4032.0,-3552.0,-2016.0,-2542.0,30.0,-253.0,-224.0,-592.0,-18424.0,-3376.0,-3955.0,-1402.0,-3075.0,99.0,-231.0,-16.0,-5.83,7.36,0.04,0.32,-0.33,-0.25
-0.0,-32760.0,-4016.0,-6144.0,642.0,-8060.0,66.0,-353.0,-224.0,-112.0,-18352.0,-2072.0,-6405.0,-1667.0,-3405.0,79.0,-266.0,-38.0,-4.59,7.54,2.02,0.2,-0.2,1.27
-1920.0,-32632.0,-3008.0,-9212.0,-1312.0,-3067.0,8.0,-349.0,-249.0,-888.0,-16096.0,-2392.0,-8700.0,-475.0,-4299.0,67.0,-289.0,-71.0,-4.69,9.06,1.51,0.02,-0.14,2.64
-0.0,-16320.0,-2504.0,-12280.0,1313.0,-5628.0,40.0,-383.0,-248.0,2752.0,-14136.0,-3152.0,-11914.0,1638.0,-3415.0,56.0,-293.0,-111.0,-3.16,9.75,0.91,-0.56,-0.09,3.12
280.0,-15272.0,-7104.0,-12024.0,-4096.0,-5631.0,33.0,-382.0,-244.0,2288.0,-12576.0,-5304.0,-11218.0,-4553.0,-3285.0,41.0,-289.0,-148.0,-2.31,9.88,1.03,-1.03,0.35,2.82
680.0,-15360.0,-10856.0,29.0,-11124.0,-3960.0,32.0,-352.0,-240.0,1560.0,-11112.0,-9536.0,-7425.0,-8754.0,-3816.0,43.0,-281.0,-188.0,-0.5,9.57,1.12,-0.92,0.78,1.84
816.0,-16240.0,-16376.0,644.0,-6112.0,-3707.0,37.0,-360.0,-236.0,896.0,-9232.0,-12680.0,-330.0,-3944.0,-3337.0,48.0,-276.0,-193.0,-1.48,8.02,0.26,0.08,0.6,-0.37
16.0,-15600.0,-7936.0,498.0,2704.0,4.0,-0.0,-384.0,-219.0,-1304.0,-13824.0,-1096.0,5538.0,7242.0,-1045.0,23.0,-272.0,-197.0,9.32,18.0,10.0,0.38,-1.15,0.56
-7856.0,-32160.0,-8192.0,450.0,424.0,4017.0,3.0,-384.0,-243.0,-8728.0,-20304.0,-1800.0,11975.0,19741.0,3515.0,19.0,-316.0,-169.0,-4.1,7.54,-2.24,0.79,-0.34,-1.18
17472.0,-17792.0,-0.0,1228.0,3184.0,1177.0,-0.0,-376.0,-248.0,14384.0,-22048.0,-5352.0,4209.0,-710.0,-6605.0,15.0,-300.0,-194.0,0.85,9.86,-0.1,0.21,1.19,-0.66
256.0,-16128.0,-8192.0,450.0,-9984.0,-2899.0,4.0,-374.0,-224.0,-920.0,-15624.0,-7328.0,11242.0,-7578.0,-1154.0,3.0,-313.0,-166.0,-1.71,9.99,-0.21,0.25,0.43,-0.52
8.0,-16368.0,160.0,1600.0,36.0,641.0,-100.0,-379.0,-220.0,4896.0,-14272.0,-5248.0,2034.0,6360.0,304.0,-2.0,-329.0,-131.0,0.19,9.56,-0.5,0.26,-0.12,-0.67
4800.0,-15584.0,-6336.0,550.0,2049.0,1312.0,8.0,-448.0,-232.0,2680.0,-15568.0,-5880.0,9216.0,-7426.0,-2005.0,-3.0,-320.0,-139.0,-2.88,9.52,0.16,0.14,0.61,-0.76
1312.0,-16256.0,-2560.0,877.0,192.0,641.0,-104.0,-456.0,-252.0,1920.0,-16048.0,-3128.0,8114.0,-193.0,68.0,-1.0,-315.0,-123.0,-3.32,9.38,-0.72,0.22,-0.05,-0.69
4256.0,-16312.0,352.0,192.0,2220.0,310.0,-112.0,-455.0,-236.0,4656.0,-14120.0,-5120.0,5979.0,4517.0,2493.0,-8.0,-323.0,-106.0,-1.58,9.96,-0.05,0.25,-0.2,-0.84
-0.0,-32504.0,120.0,6161.0,256.0,8.0,-104.0,-460.0,-224.0,3256.0,-15120.0,-8152.0,7473.0,3524.0,1735.0,8.0,-315.0,-77.0,-2.27,10.21,0.58,0.3,-0.09,-1.38
4544.0,-20208.0,-12280.0,260.0,8450.0,386.0,2.0,-380.0,-255.0,4880.0,-18480.0,-15568.0,6536.0,10104.0,5151.0,6.0,-320.0,-68.0,-0.56,14.65,4.06,0.39,-0.6,-2.04
704.0,-32480.0,-0.0,-7648.0,17622.0,8768.0,-0.0,-431.0,-192.0,2344.0,-23888.0,1008.0,-9470.0,19872.0,6593.0,16.0,-291.0,-62.0,-2.79,11.99,-1.62,0.51,-1.35,-2.19
-2008.0,-20344.0,472.0,2605.0,4128.0,-6959.0,8.0,-412.0,-223.0,-400.0,-20864.0,1192.0,-12731.0,-2102.0,-857.0,16.0,-279.0,-112.0,-8.25,6.09,-1.17,0.59,-1.11,0.04
2080.0,-32480.0,3760.0,-20448.0,-8174.0,-8172.0,2.0,-415.0,-214.0,2800.0,-16624.0,4680.0,-13694.0,-5474.0,-7915.0,-3.0,-257.0,-147.0,-3.69,4.0,1.29,-0.06,1.08,2.71
-4064.0,-13760.0,2440.0,-16254.0,-12255.0,-7424.0,-126.0,-412.0,-256.0,-2864.0,-12704.0,1440.0,-13109.0,-6997.0,-5953.0,-19.0,-259.0,-172.0,-5.44,6.2,-0.04,-0.79,0.04,4.04
-368.0,-15232.0,368.0,49.0,-1886.0,-7652.0,-167.0,-256.0,-216.0,952.0,-12416.0,136.0,-14216.0,-3591.0,-5429.0,-33.0,-244.0,-200.0,-6.27,10.61,-0.4,-1.37,0.33,4.37
360.0,-10760.0,-12952.0,-10382.0,-13754.0,-6754.0,-41.0,-211.0,-224.0,4760.0,-9432.0,-13552.0,-6489.0,-14409.0,-6035.0,-31.0,-201.0,-234.0,-2.99,9.53,-0.06,-0.63,1.17,2.25
256.0,-27648.0,-12200.0,6578.0,-6136.0,240.0,-20.0,-210.0,-221.0,-1928.0,-11440.0,-3968.0,7239.0,3300.0,672.0,-19.0,-211.0,-229.0,11.07,19.61,8.85,1.07,-0.79,-0.79
-6136.0,-20408.0,1024.0,-4030.0,11401.0,-8474.0,-15.0,-260.0,-197.0,-6088.0,-21408.0,-7168.0,-8390.0,24936.0,-1426.0,-15.0,-260.0,-197.0,-8.43,7.25,-4.13,0.96,-0.21,-1.51
9264.0,-16080.0,1088.0,602.0,-1456.0,-2208.0,-114.0,-254.0,-248.0,5768.0,-18896.0,-4248.0,6800.0,-8811.0,-4231.0,-31.0,-238.0,-200.0,-1.4,8.86,0.4,0.38,1.67,-1.13
-3824.0,-16248.0,-4032.0,552.0,593.0,2624.0,-125.0,-416.0,-186.0,-144.0,-15192.0,-3560.0,12626.0,5244.0,3014.0,-35.0,-245.0,-180.0,-1.35,9.85,-0.6,0.39,-0.22,-0.79
5240.0,-16376.0,48.0,2.0,2064.0,168.0,-160.0,-416.0,-182.0,6424.0,-13672.0,-3000.0,5606.0,5207.0,1493.0,-29.0,-271.0,-150.0,0.05,9.12,-1.27,0.32,0.0,-0.8
-0.0,-16384.0,200.0,545.0,-0.0,2562.0,-168.0,-440.0,-183.0,1120.0,-16424.0,-6464.0,12042.0,-1291.0,274.0,-35.0,-275.0,-147.0,-3.66,9.43,-0.29,0.28,0.16,-0.94
1032.0,-16064.0,256.0,11360.0,160.0,310.0,-169.0,-415.0,-255.0,6040.0,-14576.0,-5488.0,10128.0,3538.0,933.0,-27.0,-277.0,-106.0,-0.83,10.39,0.04,0.31,-0.03,-1.15
3264.0,-32248.0,-10216.0,4.0,6348.0,1029.0,-159.0,-408.0,-256.0,2456.0,-15232.0,-10064.0,6658.0,5684.0,1127.0,-20.0,-283.0,-94.0,-2.15,11.61,0.72,0.58,-0.02,-2.04
-6896.0,-20256.0,-22528.0,45.0,16426.0,8576.0,-153.0,-429.0,-243.0,-3424.0,-18624.0,-19088.0,2338.0,24003.0,14563.0,-14.0,-296.0,-78.0,2.27,15.58,0.24,0.16,-3.78,-3.21
160.0,-31936.0,2816.0,4.0,2696.0,-13312.0,2.0,-414.0,-254.0,5304.0,-23800.0,2608.0,-13036.0,-10096.0,-6668.0,1.0,-272.0,-135.0,-14.87,3.8,-5.31,-0.08,0.21,-0.38
512.0,-32760.0,3368.0,-14844.0,-6129.0,-8112.0,-174.0,-256.0,-164.0,4240.0,-19440.0,4576.0,-14421.0,-3927.0,-9732.0,-10.0,-245.0,-178.0,-2.86,2.73,0.66,-0.19,0.32,2.75
-3840.0,-16384.0,1184.0,-16224.0,264.0,-6767.0,-188.0,-256.0,-242.0,-4520.0,-12872.0,4776.0,-17921.0,60.0,-5910.0,-20.0,-245.0,-218.0,-4.74,3.74,1.35,-0.4,-0.94,4.37
1088.0,-14784.0,4104.0,4384.0,-5056.0,-6879.0,-184.0,-212.0,-244.0,1000.0,-9448.0,4864.0,-17639.0,-2846.0,-8040.0,-39.0,-212.0,-242.0,-3.54,13.41,0.07,-1.25,1.83,4.37
2208.0,-13432.0,-28968.0,-886.0,-25543.0,-9843.0,-25.0,-162.0,-254.0,-4664.0,-7320.0,-29304.0,-1834.0,-13937.0,-10082.0,-9.0,-163.0,-246.0,-6.27,6.05,-4.4,0.24,0.6,1.12
-6576.0,-16248.0,-7088.0,2114.0,518.0,-2543.0,-191.0,-176.0,-244.0,-7368.0,-19032.0,3656.0,19545.0,3867.0,1237.0,-10.0,-184.0,-252.0,3.1,15.74,6.61,-0.1,2.98,-0.12
-3320.0,-10248.0,9648.0,-7759.0,31273.0,18051.0,-26.0,-186.0,-231.0,-2616.0,-8648.0,20616.0,-2259.0,29281.0,16391.0,-26.0,-186.0,-231.0,-2.64,10.96,-5.62,1.42,-1.99,-1.57
16.0,-23976.0,1328.0,128.0,-15358.0,152.0,-179.0,-222.0,-230.0,-704.0,-18528.0,-8200.0,9638.0,-12858.0,-2791.0,-32.0,-199.0,-213.0,-7.92,11.18,0.17,0.35,1.08,-0.85
1728.0,-15608.0,1144.0,13322.0,4793.0,2062.0,-192.0,-220.0,-220.0,4864.0,-14632.0,-5304.0,16584.0,1230.0,1832.0,-37.0,-222.0,-202.0,-0.55,9.54,-0.12,0.27,-0.19,-0.76
7440.0,-14328.0,-10160.0,2054.0,268.0,704.0,-191.0,-234.0,-190.0,4696.0,-14776.0,-6688.0,7557.0,3941.0,3188.0,-30.0,-235.0,-178.0,1.41,9.07,-0.58,0.29,-0.28,-1.03
1024.0,-16312.0,-3072.0,4.0,259.0,68.0,-188.0,-256.0,-188.0,4024.0,-15992.0,-2280.0,12026.0,1020.0,3906.0,-33.0,-241.0,-172.0,-2.1,9.18,-1.27,0.33,-0.13,-1.14
8.0,-15808.0,264.0,7136.0,1798.0,770.0,-190.0,-252.0,-156.0,4056.0,-14440.0,-10192.0,10033.0,3286.0,1763.0,-30.0,-237.0,-139.0,-0.61,11.14,1.39,0.39,0.13,-1.76
72.0,-20608.0,-19256.0,1472.0,4224.0,32.0,-189.0,-251.0,-151.0,1832.0,-19344.0,-19944.0,12806.0,5936.0,5048.0,-23.0,-250.0,-125.0,-0.61,19.04,4.99,0.71,-1.09,-2.57
-11264.0,-32512.0,8.0,528.0,16960.0,33.0,-176.0,-244.0,-248.0,-736.0,-29656.0,4240.0,-16847.0,14967.0,-150.0,-14.0,-244.0,-119.0,-2.05,10.58,0.72,0.62,-1.61,-1.25
2048.0,-30592.0,3264.0,1034.0,3204.0,-4607.0,-210.0,-244.0,-179.0,480.0,-24376.0,4608.0,-21347.0,2113.0,-5218.0,-26.0,-221.0,-164.0,-2.01,3.42,1.33,-0.02,-0.74,1.55
-0.0,-15208.0,5392.0,-14330.0,-6108.0,-7932.0,-222.0,-208.0,-228.0,584.0,-12008.0,6936.0,-12389.0,-6629.0,-9414.0,-25.0,-205.0,-199.0,-7.28,5.86,-0.83,-0.59,0.41,4.03
904.0,-10208.0,128.0,64.0,-7419.0,9.0,-218.0,-204.0,-255.0,1176.0,-8264.0,5640.0,-14578.0,-2722.0,-6158.0,-35.0,-187.0,-237.0,-4.35,10.98,-1.44,-1.36,1.16,4.37
3088.0,-28672.0,-15616.0,1094.0,-32768.0,824.0,-219.0,-157.0,-237.0,448.0,-11272.0,-20120.0,-5249.0,-32768.0,-10875.0,-16.0,-143.0,-239.0,-11.43,7.14,-2.34,-0.82,0.27,3.15
1112.0,-16216.0,-20448.0,2050.0,8.0,-0.0,-172.0,-159.0,-256.0,2576.0,-14736.0,-2536.0,1800.0,831.0,-6083.0,-16.0,-161.0,-239.0,19.32,19.61,19.2,0.92,1.68,-0.93
-12264.0,-28104.0,-4024.0,-6728.0,31661.0,-375.0,-7.0,-198.0,-222.0,-11672.0,-10168.0,18144.0,-14331.0,25148.0,6649.0,-7.0,-198.0,-222.0,-7.3,10.78,-11.62,1.71,-1.43,-1.38
344.0,-30584.0,816.0,517.0,-16352.0,6130.0,-191.0,-246.0,-224.0,-1848.0,-25544.0,-9472.0,4842.0,-13282.0,2220.0,-21.0,-211.0,-212.0,-7.62,12.44,0.66,0.66,1.06,-0.9
4224.0,-12160.0,-4296.0,2444.0,5120.0,288.0,-192.0,-256.0,-256.0,5040.0,-11048.0,-4512.0,15557.0,1490.0,3126.0,-26.0,-216.0,-203.0,0.81,9.16,-0.65,0.24,0.1,-0.73
6736.0,-16192.0,160.0,2346.0,4608.0,682.0,-192.0,-254.0,-170.0,6880.0,-14256.0,-6528.0,8887.0,7977.0,3546.0,-26.0,-223.0,-167.0,1.96,9.53,-0.56,0.38,-0.53,-0.97
6728.0,-15872.0,-2424.0,2177.0,5120.0,8.0,-186.0,-240.0,-175.0,3856.0,-17376.0,-6864.0,3773.0,8065.0,378.0,-26.0,-238.0,-167.0,-1.38,9.57,0.08,0.44,-0.38,-1.31
608.0,-16384.0,-0.0,16384.0,3720.0,50.0,-183.0,-252.0,-255.0,10000.0,-17344.0,-9296.0,12778.0,5178.0,4598.0,-27.0,-247.0,-125.0,0.41,12.41,1.65,0.54,0.06,-2.16
-8176.0,-20384.0,-22656.0,514.0,8857.0,8194.0,-192.0,-376.0,-247.0,-6808.0,-21208.0,-24432.0,14990.0,12182.0,11902.0,-24.0,-266.0,-114.0,-2.96,19.61,5.43,0.49,-3.34,-3.03
1544.0,-32256.0,64.0,-0.0,4098.0,-9142.0,-192.0,-251.0,-150.0,9824.0,-27968.0,1848.0,-21468.0,-2908.0,-4513.0,-2.0,-241.0,-133.0,-9.01,8.52,-2.91,0.09,0.58,-1.11
512.0,-23984.0,4096.0,-27648.0,1368.0,-7652.0,-0.0,-256.0,-192.0,472.0,-21272.0,7104.0,-22234.0,1927.0,-6578.0,-9.0,-226.0,-196.0,-3.91,1.41,0.56,0.06,-0.56,2.49
336.0,-11744.0,7744.0,-15616.0,-6144.0,-11257.0,-215.0,-254.0,-255.0,-344.0,-11960.0,8352.0,-11611.0,-4798.0,-10579.0,-29.0,-203.0,-243.0,-4.12,4.66,1.21,-0.81,0.71,4.37
-472.0,-14320.0,5376.0,10.0,-12160.0,1526.0,-224.0,-240.0,-432.0,-1128.0,-6408.0,5360.0,-15535.0,-12968.0,-8341.0,-15.0,-172.0,-268.0,-3.52,16.72,-3.14,-2.04,1.82,4.37
-6880.0,-30184.0,-28656.0,9926.0,-20933.0,-3645.0,26.0,-130.0,-265.0,3792.0,-13968.0,-31872.0,7674.0,-248.0,3146.0,41.0,-153.0,-253.0,-1.99,9.1,-4.26,0.54,-1.75,0.77
-4080.0,-24496.0,10776.0,513.0,8363.0,-7688.0,24.0,-236.0,-446.0,-5744.0,-26680.0,5856.0,20217.0,-3007.0,343.0,27.0,-157.0,-278.0,-3.49,10.12,2.31,-0.53,4.37,-0.19
-6144.0,-12288.0,16992.0,-4032.0,64.0,44.0,46.0,-256.0,-256.0,8008.0,-12240.0,19296.0,3959.0,26519.0,11368.0,30.0,-189.0,-242.0,-3.11,10.07,-4.72,1.13,-2.16,-1.84
-8128.0,-30432.0,1856.0,1217.0,-18800.0,544.0,33.0,-222.0,-249.0,-2184.0,-18168.0,-8504.0,1359.0,-12362.0,-5249.0,39.0,-205.0,-228.0,-10.56,11.55,1.44,0.33,0.9,-0.88
4616.0,-14464.0,2080.0,33.0,875.0,2369.0,41.0,-224.0,-224.0,5520.0,-13400.0,-4152.0,13299.0,160.0,306.0,47.0,-217.0,-211.0,-0.28,8.97,-0.77,0.33,-0.03,-0.81
40.0,-14848.0,-4856.0,41.0,4736.0,1408.0,48.0,-223.0,-255.0,7192.0,-14384.0,-6776.0,8166.0,5698.0,3637.0,52.0,-225.0,-187.0,0.48,9.33,0.06,0.34,-0.33,-0.97
80.0,-32448.0,-8192.0,193.0,4608.0,1057.0,32.0,-224.0,-256.0,4296.0,-14656.0,-5312.0,13802.0,1867.0,2423.0,44.0,-222.0,-187.0,-0.82,10.05,-0.04,0.41,0.01,-1.24
560.0,-32728.0,-11120.0,10560.0,2768.0,256.0,34.0,-254.0,-220.0,8840.0,-14888.0,-9672.0,11261.0,9528.0,3298.0,42.0,-245.0,-137.0,-0.24,11.77,1.31,0.6,-0.04,-2.08
-7160.0,-24008.0,-21968.0,256.0,10304.0,6404.0,-0.0,-254.0,-216.0,-6864.0,-19568.0,-25424.0,6289.0,12880.0,8980.0,47.0,-240.0,-135.0,-2.24,18.45,2.68,0.47,-3.64,-3.14
